"site_code","date","weighted_mobility"
"UKENAN_AW_TP000082","2022-01-17",-10.0237797595566
"UKENAN_AW_TP000082","2022-01-24",-8.74126951137704
"UKENAN_AW_TP000082","2022-01-31",-8.30941093235512
"UKENAN_AW_TP000082","2022-02-07",-9.17067808324966
"UKENAN_AW_TP000082","2022-02-14",-15.7326607679055
"UKENAN_AW_TP000082","2022-02-21",-10.4640531519133
"UKENAN_AW_TP000082","2022-02-28",-6.73876409561724
"UKENAN_AW_TP000082","2022-03-07",-6.0407479077525
"UKENAN_AW_TP000082","2022-03-14",-6.32523718989214
"UKENAN_AW_TP000082","2022-03-21",-6.89351713239645
"UKENAN_AW_TP000082","2022-03-28",-6.17850509203054
"UKENAN_AW_TP000082","2022-04-04",-12.3128089000266
"UKENAN_AW_TP000082","2022-04-11",-13.1745193198051
"UKENAN_AW_TP000082","2022-04-18",-25.7493795773542
"UKENAN_AW_TP000082","2022-04-25",-3.60052992400623
"UKENAN_AW_TP000107","2021-05-03",0
"UKENAN_AW_TP000107","2021-05-10",-24.3942661775441
"UKENAN_AW_TP000107","2021-05-17",-23.358764798858
"UKENAN_AW_TP000107","2021-05-24",-23.3498089894686
"UKENAN_AW_TP000107","2021-05-31",-35.9427631241207
"UKENAN_AW_TP000107","2021-06-07",-25.0410421712626
"UKENAN_AW_TP000107","2021-06-14",-23.1377820997842
"UKENAN_AW_TP000107","2021-06-21",-23.5591705518363
"UKENAN_AW_TP000107","2021-06-28",-23.803198487585
"UKENAN_AW_TP000107","2021-07-05",-24.3897812655047
"UKENAN_AW_TP000107","2021-07-12",-24.0557278016215
"UKENAN_AW_TP000107","2021-07-19",-28.7041217205853
"UKENAN_AW_TP000107","2021-07-26",-31.9435547356964
"UKENAN_AW_TP000107","2021-08-02",-34.0552031829368
"UKENAN_AW_TP000107","2021-08-09",-33.3130605470931
"UKENAN_AW_TP000107","2021-08-16",-33.5885724709975
"UKENAN_AW_TP000107","2021-08-23",-33.0143423486294
"UKENAN_AW_TP000107","2021-08-30",-36.5807687573505
"UKENAN_AW_TP000107","2021-09-06",-25.8272586821655
"UKENAN_AW_TP000107","2021-09-13",-25.9562946249799
"UKENAN_AW_TP000107","2021-09-20",-26.5928782362512
"UKENAN_AW_TP000107","2021-09-27",-26.1205089567281
"UKENAN_AW_TP000107","2021-10-04",-26.586456272987
"UKENAN_AW_TP000107","2021-10-11",-25.3579701192125
"UKENAN_AW_TP000107","2021-10-18",-25.9613096184038
"UKENAN_AW_TP000107","2021-10-25",-31.6169858706862
"UKENAN_AW_TP000107","2021-11-01",-26.4049388363071
"UKENAN_AW_TP000107","2021-11-08",-23.673906049351
"UKENAN_AW_TP000107","2021-11-15",-24.1528871644733
"UKENAN_AW_TP000107","2021-11-22",-23.2895873219309
"UKENAN_AW_TP000107","2021-11-29",-22.6672843641917
"UKENAN_AW_TP000107","2021-12-06",-21.8429486189325
"UKENAN_AW_TP000107","2021-12-13",-21.868375652443
"UKENAN_AW_TP000107","2021-12-20",-29.4746837043724
"UKENAN_AW_TP000107","2021-12-27",-63.1547032754443
"UKENAN_AW_TP000107","2022-01-03",-43.8993527454668
"UKENAN_AW_TP000107","2022-01-10",-24.9162210414017
"UKENAN_AW_TP000107","2022-01-17",-25.2165476878906
"UKENAN_AW_TP000107","2022-01-24",-25.1598000753621
"UKENAN_AW_TP000107","2022-01-31",-25.337725324193
"UKENAN_AW_TP000107","2022-02-07",-25.4424285039231
"UKENAN_AW_TP000107","2022-02-14",-31.0488702355006
"UKENAN_AW_TP000107","2022-02-21",-28.5290859202459
"UKENAN_AW_TP000107","2022-02-28",-25.0087799045704
"UKENAN_AW_TP000107","2022-03-07",-24.4294824166629
"UKENAN_AW_TP000107","2022-03-14",-24.4159183543756
"UKENAN_AW_TP000107","2022-03-21",-25.0954234270282
"UKENAN_AW_TP000107","2022-03-28",-24.5412262890272
"UKENAN_AW_TP000107","2022-04-04",-28.4111471509758
"UKENAN_AW_TP000107","2022-04-11",-30.0775109660192
"UKENAN_AW_TP000107","2022-04-18",-39.6041064825768
"UKENAN_AW_TP000107","2022-04-25",-22.7936440606666
"UKENAN_AW_TP000115","2021-05-03",0
"UKENAN_AW_TP000115","2021-05-10",-19.1153201054886
"UKENAN_AW_TP000115","2021-05-17",-17.9836919811018
"UKENAN_AW_TP000115","2021-05-24",-17.2505764977316
"UKENAN_AW_TP000115","2021-05-31",-29.7159056235218
"UKENAN_AW_TP000115","2021-06-07",-18.9341634330414
"UKENAN_AW_TP000115","2021-06-14",-16.7793813872696
"UKENAN_AW_TP000115","2021-06-21",-17.0696845697302
"UKENAN_AW_TP000115","2021-06-28",-16.9529992561458
"UKENAN_AW_TP000115","2021-07-05",-15.6936937953773
"UKENAN_AW_TP000115","2021-07-12",-18.0679769052151
"UKENAN_AW_TP000115","2021-07-19",-20.6671643527683
"UKENAN_AW_TP000115","2021-07-26",-23.4345986742725
"UKENAN_AW_TP000115","2021-08-02",-23.8797731406895
"UKENAN_AW_TP000115","2021-08-09",-24.1369735096411
"UKENAN_AW_TP000115","2021-08-16",-23.1403455909124
"UKENAN_AW_TP000115","2021-08-23",-22.4309537823226
"UKENAN_AW_TP000115","2021-08-30",-25.4633935369786
"UKENAN_AW_TP000115","2021-09-06",-17.9128199116901
"UKENAN_AW_TP000115","2021-09-13",-17.3631484553767
"UKENAN_AW_TP000115","2021-09-20",-19.0361427329313
"UKENAN_AW_TP000115","2021-09-27",-20.5643656787496
"UKENAN_AW_TP000115","2021-10-04",-22.1057924675015
"UKENAN_AW_TP000115","2021-10-11",-20.5473913316687
"UKENAN_AW_TP000115","2021-10-18",-20.0086108607198
"UKENAN_AW_TP000115","2021-10-25",-25.2409284598796
"UKENAN_AW_TP000115","2021-11-01",-21.8646055507964
"UKENAN_AW_TP000115","2021-11-08",-21.9257963142169
"UKENAN_AW_TP000115","2021-11-15",-22.2312762525184
"UKENAN_AW_TP000115","2021-11-22",-21.5476414642337
"UKENAN_AW_TP000115","2021-11-29",-22.100333537
"UKENAN_AW_TP000115","2021-12-06",-22.1998281448551
"UKENAN_AW_TP000115","2021-12-13",-21.3629972457955
"UKENAN_AW_TP000115","2021-12-20",-28.8530054750638
"UKENAN_AW_TP000115","2021-12-27",-61.0159869676839
"UKENAN_AW_TP000115","2022-01-03",-42.4524311334937
"UKENAN_AW_TP000115","2022-01-10",-25.0410828487555
"UKENAN_AW_TP000115","2022-01-17",-23.3539208440186
"UKENAN_AW_TP000115","2022-01-24",-23.3457545708118
"UKENAN_AW_TP000115","2022-01-31",-22.3517416587206
"UKENAN_AW_TP000115","2022-02-07",-21.7745472440969
"UKENAN_AW_TP000115","2022-02-14",-27.1887209120028
"UKENAN_AW_TP000115","2022-02-21",-23.9827302805858
"UKENAN_AW_TP000115","2022-02-28",-19.9509374322916
"UKENAN_AW_TP000115","2022-03-07",-20.0764438481733
"UKENAN_AW_TP000115","2022-03-14",-20.2415577177708
"UKENAN_AW_TP000115","2022-03-21",-21.0955851167946
"UKENAN_AW_TP000115","2022-03-28",-21.0958087157904
"UKENAN_AW_TP000115","2022-04-04",-24.1142226541485
"UKENAN_AW_TP000115","2022-04-11",-25.0192367884453
"UKENAN_AW_TP000115","2022-04-18",-32.6765048288233
"UKENAN_AW_TP000115","2022-04-25",-15.6949943418839
"UKENAN_AW_TP000116","2021-05-03",0
"UKENAN_AW_TP000116","2021-05-10",-14.7101178930598
"UKENAN_AW_TP000116","2021-05-17",-13.7005620572897
"UKENAN_AW_TP000116","2021-05-24",-13.1299312966507
"UKENAN_AW_TP000116","2021-05-31",-25.438942988437
"UKENAN_AW_TP000116","2021-06-07",-13.4173497184084
"UKENAN_AW_TP000116","2021-06-14",-12.1272733711816
"UKENAN_AW_TP000116","2021-06-21",-14.1107450216853
"UKENAN_AW_TP000116","2021-06-28",-15.401517448497
"UKENAN_AW_TP000116","2021-07-05",-16.9685907426288
"UKENAN_AW_TP000116","2021-07-12",-18.5296724469327
"UKENAN_AW_TP000116","2021-07-19",-19.3988934292861
"UKENAN_AW_TP000116","2021-07-26",-21.2853863225815
"UKENAN_AW_TP000116","2021-08-02",-22.9961213564881
"UKENAN_AW_TP000116","2021-08-09",-22.4170581018312
"UKENAN_AW_TP000116","2021-08-16",-21.9893523051712
"UKENAN_AW_TP000116","2021-08-23",-21.1374100036332
"UKENAN_AW_TP000116","2021-08-30",-24.8610141878899
"UKENAN_AW_TP000116","2021-09-06",-13.8403136751617
"UKENAN_AW_TP000116","2021-09-13",-15.2594513384287
"UKENAN_AW_TP000116","2021-09-20",-14.4092945586627
"UKENAN_AW_TP000116","2021-09-27",-14.830116012019
"UKENAN_AW_TP000116","2021-10-04",-14.5523483749327
"UKENAN_AW_TP000116","2021-10-11",-14.1254539474541
"UKENAN_AW_TP000116","2021-10-18",-14.4147121322003
"UKENAN_AW_TP000116","2021-10-25",-20.1488530775595
"UKENAN_AW_TP000116","2021-11-01",-16.9879126488421
"UKENAN_AW_TP000116","2021-11-08",-14.1282881936889
"UKENAN_AW_TP000116","2021-11-15",-13.5586858302035
"UKENAN_AW_TP000116","2021-11-22",-14.4107569849887
"UKENAN_AW_TP000116","2021-11-29",-15.5562449260136
"UKENAN_AW_TP000116","2021-12-06",-14.2722686811667
"UKENAN_AW_TP000116","2021-12-13",-11.4091613653219
"UKENAN_AW_TP000116","2021-12-20",-19.2947682793176
"UKENAN_AW_TP000116","2021-12-27",-55.7381028820454
"UKENAN_AW_TP000116","2022-01-03",-35.4204349022202
"UKENAN_AW_TP000116","2022-01-10",-14.4023990929619
"UKENAN_AW_TP000116","2022-01-17",-12.7026595392026
"UKENAN_AW_TP000116","2022-01-24",-12.5468993316097
"UKENAN_AW_TP000116","2022-01-31",-12.9719607659732
"UKENAN_AW_TP000116","2022-02-07",-11.8309094812807
"UKENAN_AW_TP000116","2022-02-14",-18.5555963168157
"UKENAN_AW_TP000116","2022-02-21",-13.265587792623
"UKENAN_AW_TP000116","2022-02-28",-10.5270712297498
"UKENAN_AW_TP000116","2022-03-07",-10.9633722813673
"UKENAN_AW_TP000116","2022-03-14",-11.3953451920728
"UKENAN_AW_TP000116","2022-03-21",-12.957197586558
"UKENAN_AW_TP000116","2022-03-28",-12.8263168396191
"UKENAN_AW_TP000116","2022-04-04",-18.5535395196399
"UKENAN_AW_TP000116","2022-04-11",-19.1291877328146
"UKENAN_AW_TP000116","2022-04-18",-28.2770419884684
"UKENAN_AW_TP000116","2022-04-25",-10.5343057738094
"UKENAN_AW_TP000144","2021-05-03",0
"UKENAN_AW_TP000144","2021-05-10",-24.7960654446986
"UKENAN_AW_TP000144","2021-05-17",-24.3822456245907
"UKENAN_AW_TP000144","2021-05-24",-23.3209640041304
"UKENAN_AW_TP000144","2021-05-31",-33.7200415943441
"UKENAN_AW_TP000144","2021-06-07",-22.0685673807959
"UKENAN_AW_TP000144","2021-06-14",-19.7570468126012
"UKENAN_AW_TP000144","2021-06-21",-21.9456641714809
"UKENAN_AW_TP000144","2021-06-28",-20.6790025513434
"UKENAN_AW_TP000144","2021-07-05",-22.3976530886922
"UKENAN_AW_TP000144","2021-07-12",-23.1445539067316
"UKENAN_AW_TP000144","2021-07-19",-27.3997609984005
"UKENAN_AW_TP000144","2021-07-26",-29.3616887786715
"UKENAN_AW_TP000144","2021-08-02",-29.8216087831964
"UKENAN_AW_TP000144","2021-08-09",-30.1932899161007
"UKENAN_AW_TP000144","2021-08-16",-29.7761080397583
"UKENAN_AW_TP000144","2021-08-23",-29.3493298439411
"UKENAN_AW_TP000144","2021-08-30",-33.0713887320181
"UKENAN_AW_TP000144","2021-09-06",-21.5695077465755
"UKENAN_AW_TP000144","2021-09-13",-22.1237321497501
"UKENAN_AW_TP000144","2021-09-20",-22.0566071504264
"UKENAN_AW_TP000144","2021-09-27",-22.1782912765256
"UKENAN_AW_TP000144","2021-10-04",-23.3536094895066
"UKENAN_AW_TP000144","2021-10-11",-22.7457836421812
"UKENAN_AW_TP000144","2021-10-18",-23.5228645358389
"UKENAN_AW_TP000144","2021-10-25",-29.9380275598632
"UKENAN_AW_TP000144","2021-11-01",-23.5313300878918
"UKENAN_AW_TP000144","2021-11-08",-21.8293655754232
"UKENAN_AW_TP000144","2021-11-15",-21.533103119388
"UKENAN_AW_TP000144","2021-11-22",-21.6167702301277
"UKENAN_AW_TP000144","2021-11-29",-21.6506507115907
"UKENAN_AW_TP000144","2021-12-06",-21.5223930954533
"UKENAN_AW_TP000144","2021-12-13",-20.4089637036966
"UKENAN_AW_TP000144","2021-12-20",-29.3178043032979
"UKENAN_AW_TP000144","2021-12-27",-63.3955016142921
"UKENAN_AW_TP000144","2022-01-03",-43.3296478244564
"UKENAN_AW_TP000144","2022-01-10",-23.1032137783405
"UKENAN_AW_TP000144","2022-01-17",-22.3712310438674
"UKENAN_AW_TP000144","2022-01-24",-21.5662273964406
"UKENAN_AW_TP000144","2022-01-31",-21.1448861153408
"UKENAN_AW_TP000144","2022-02-07",-20.2936971059993
"UKENAN_AW_TP000144","2022-02-14",-20.4173312282844
"UKENAN_AW_TP000144","2022-02-21",-29.2796554074527
"UKENAN_AW_TP000144","2022-02-28",-21.8988077826535
"UKENAN_AW_TP000144","2022-03-07",-19.2978238680257
"UKENAN_AW_TP000144","2022-03-14",-19.7748251303936
"UKENAN_AW_TP000144","2022-03-21",-21.0912799895022
"UKENAN_AW_TP000144","2022-03-28",-20.5998970601932
"UKENAN_AW_TP000144","2022-04-04",-19.5627389583971
"UKENAN_AW_TP000144","2022-04-11",-24.1617293121471
"UKENAN_AW_TP000144","2022-04-18",-40.050062831721
"UKENAN_AW_TP000144","2022-04-25",-18.4116620843089
"UKENAN_AW_TP000148","2021-05-03",0
"UKENAN_AW_TP000148","2021-05-10",-19.7142857142857
"UKENAN_AW_TP000148","2021-05-17",-19.5714285714286
"UKENAN_AW_TP000148","2021-05-24",-16.8571428571429
"UKENAN_AW_TP000148","2021-05-31",-31
"UKENAN_AW_TP000148","2021-06-07",-18.1428571428571
"UKENAN_AW_TP000148","2021-06-14",-15.2857142857143
"UKENAN_AW_TP000148","2021-06-21",-15.7142857142857
"UKENAN_AW_TP000148","2021-06-28",-17.4285714285714
"UKENAN_AW_TP000148","2021-07-05",-15.8571428571429
"UKENAN_AW_TP000148","2021-07-12",-17.1428571428571
"UKENAN_AW_TP000148","2021-07-19",-21.1428571428571
"UKENAN_AW_TP000148","2021-07-26",-24.8571428571429
"UKENAN_AW_TP000148","2021-08-02",-24.4285714285714
"UKENAN_AW_TP000148","2021-08-09",-25.4285714285714
"UKENAN_AW_TP000148","2021-08-16",-22.8571428571429
"UKENAN_AW_TP000148","2021-08-23",-23.5714285714286
"UKENAN_AW_TP000148","2021-08-30",-26.8571428571429
"UKENAN_AW_TP000148","2021-09-06",-15.1428571428571
"UKENAN_AW_TP000148","2021-09-13",-16
"UKENAN_AW_TP000148","2021-09-20",-15.4285714285714
"UKENAN_AW_TP000148","2021-09-27",-16.5714285714286
"UKENAN_AW_TP000148","2021-10-04",-18.4285714285714
"UKENAN_AW_TP000148","2021-10-11",-17
"UKENAN_AW_TP000148","2021-10-18",-17.2857142857143
"UKENAN_AW_TP000148","2021-10-25",-25.4285714285714
"UKENAN_AW_TP000148","2021-11-01",-20.5714285714286
"UKENAN_AW_TP000148","2021-11-08",-17
"UKENAN_AW_TP000148","2021-11-15",-17.8571428571429
"UKENAN_AW_TP000148","2021-11-22",-19.4285714285714
"UKENAN_AW_TP000148","2021-11-29",-20.2857142857143
"UKENAN_AW_TP000148","2021-12-06",-19
"UKENAN_AW_TP000148","2021-12-13",-17
"UKENAN_AW_TP000148","2021-12-20",-25.1428571428571
"UKENAN_AW_TP000148","2021-12-27",-58.5714285714286
"UKENAN_AW_TP000148","2022-01-03",-38
"UKENAN_AW_TP000148","2022-01-10",-18.2857142857143
"UKENAN_AW_TP000148","2022-01-17",-16.4285714285714
"UKENAN_AW_TP000148","2022-01-24",-17.2857142857143
"UKENAN_AW_TP000148","2022-01-31",-16
"UKENAN_AW_TP000148","2022-02-07",-16.5714285714286
"UKENAN_AW_TP000148","2022-02-14",-22.5714285714286
"UKENAN_AW_TP000148","2022-02-21",-20
"UKENAN_AW_TP000148","2022-02-28",-15.5714285714286
"UKENAN_AW_TP000148","2022-03-07",-16.1428571428571
"UKENAN_AW_TP000148","2022-03-14",-16.7142857142857
"UKENAN_AW_TP000148","2022-03-21",-17.1428571428571
"UKENAN_AW_TP000148","2022-03-28",-16.5714285714286
"UKENAN_AW_TP000148","2022-04-04",-23.2857142857143
"UKENAN_AW_TP000148","2022-04-11",-23.2857142857143
"UKENAN_AW_TP000148","2022-04-18",-30.1428571428571
"UKENAN_AW_TP000148","2022-04-25",-12.5714285714286
"UKENAN_AW_TP000154","2021-05-03",0
"UKENAN_AW_TP000154","2021-05-10",-11.9997541372623
"UKENAN_AW_TP000154","2021-05-17",-9.71379398881023
"UKENAN_AW_TP000154","2021-05-24",-8.14351277682445
"UKENAN_AW_TP000154","2021-05-31",-20.7154330737285
"UKENAN_AW_TP000154","2021-06-07",-7.57290374785501
"UKENAN_AW_TP000154","2021-06-14",-5.28841877582942
"UKENAN_AW_TP000154","2021-06-21",-6.00262253586923
"UKENAN_AW_TP000154","2021-06-28",-5.71821951808955
"UKENAN_AW_TP000154","2021-07-05",-7.00254058162331
"UKENAN_AW_TP000154","2021-07-12",-7.28858268432125
"UKENAN_AW_TP000154","2021-07-19",-10.4313578729325
"UKENAN_AW_TP000154","2021-07-26",-15.8599293015039
"UKENAN_AW_TP000154","2021-08-02",-17.1454796787264
"UKENAN_AW_TP000154","2021-08-09",-17.4314398271784
"UKENAN_AW_TP000154","2021-08-16",-17.4316037356702
"UKENAN_AW_TP000154","2021-08-23",-16.5744608785274
"UKENAN_AW_TP000154","2021-08-30",-21.7160887076958
"UKENAN_AW_TP000154","2021-09-06",-8.86033907273348
"UKENAN_AW_TP000154","2021-09-13",-8.43217741539162
"UKENAN_AW_TP000154","2021-09-20",-8.43168568991613
"UKENAN_AW_TP000154","2021-09-27",-9.14572554146411
"UKENAN_AW_TP000154","2021-10-04",-10.5740511072978
"UKENAN_AW_TP000154","2021-10-11",-8.57487064975693
"UKENAN_AW_TP000154","2021-10-18",-9.00229471888557
"UKENAN_AW_TP000154","2021-10-25",-16.5746247870192
"UKENAN_AW_TP000154","2021-11-01",-11.5751165124947
"UKENAN_AW_TP000154","2021-11-08",-8.71772779261407
"UKENAN_AW_TP000154","2021-11-15",-9.43119396444065
"UKENAN_AW_TP000154","2021-11-22",-9.57372329031414
"UKENAN_AW_TP000154","2021-11-29",-10.1454796787264
"UKENAN_AW_TP000154","2021-12-06",-8.57421501578962
"UKENAN_AW_TP000154","2021-12-13",-6.28841877582943
"UKENAN_AW_TP000154","2021-12-20",-16.1429390971031
"UKENAN_AW_TP000154","2021-12-27",-57.8554218179787
"UKENAN_AW_TP000154","2022-01-03",-33.143021051349
"UKENAN_AW_TP000154","2022-01-10",-9.71600675344989
"UKENAN_AW_TP000154","2022-01-17",-10.0015571306724
"UKENAN_AW_TP000154","2022-01-24",-8.71625261618763
"UKENAN_AW_TP000154","2022-01-31",-8.28718946214073
"UKENAN_AW_TP000154","2022-02-07",-9.14367668531628
"UKENAN_AW_TP000154","2022-02-14",-15.7147774397612
"UKENAN_AW_TP000154","2022-02-21",-10.4302105134897
"UKENAN_AW_TP000154","2022-02-28",-6.71436766853163
"UKENAN_AW_TP000154","2022-03-07",-6.00172103916418
"UKENAN_AW_TP000154","2022-03-14",-6.28743532487846
"UKENAN_AW_TP000154","2022-03-21",-6.85837217083156
"UKENAN_AW_TP000154","2022-03-28",-6.14466013626724
"UKENAN_AW_TP000154","2022-04-04",-12.2886646385672
"UKENAN_AW_TP000154","2022-04-11",-13.1444962277754
"UKENAN_AW_TP000154","2022-04-18",-25.7145315770235
"UKENAN_AW_TP000154","2022-04-25",-3.57388719880597
"UKENAN_AW_TP000161","2021-05-03",0
"UKENAN_AW_TP000161","2021-05-10",-18.7334294657306
"UKENAN_AW_TP000161","2021-05-17",-15.9778717910859
"UKENAN_AW_TP000161","2021-05-24",-14.5182308214902
"UKENAN_AW_TP000161","2021-05-31",-28.1939717063323
"UKENAN_AW_TP000161","2021-06-07",-16.3539205230681
"UKENAN_AW_TP000161","2021-06-14",-14.3293670050496
"UKENAN_AW_TP000161","2021-06-21",-14.5602803492502
"UKENAN_AW_TP000161","2021-06-28",-15.8684069873541
"UKENAN_AW_TP000161","2021-07-05",-16.7869113682898
"UKENAN_AW_TP000161","2021-07-12",-17.2578030725915
"UKENAN_AW_TP000161","2021-07-19",-18.3228955306478
"UKENAN_AW_TP000161","2021-07-26",-23.637897969871
"UKENAN_AW_TP000161","2021-08-02",-27.4320895452558
"UKENAN_AW_TP000161","2021-08-09",-27.5879787646084
"UKENAN_AW_TP000161","2021-08-16",-26.7007701255877
"UKENAN_AW_TP000161","2021-08-23",-25.7433611386191
"UKENAN_AW_TP000161","2021-08-30",-29.7156626744864
"UKENAN_AW_TP000161","2021-09-06",-18.6870184410425
"UKENAN_AW_TP000161","2021-09-13",-18.7405894392853
"UKENAN_AW_TP000161","2021-09-20",-19.725967607873
"UKENAN_AW_TP000161","2021-09-27",-18.9792933059874
"UKENAN_AW_TP000161","2021-10-04",-18.8132462265735
"UKENAN_AW_TP000161","2021-10-11",-18.4371529231243
"UKENAN_AW_TP000161","2021-10-18",-18.8033145856932
"UKENAN_AW_TP000161","2021-10-25",-25.2994348232576
"UKENAN_AW_TP000161","2021-11-01",-18.8128284433828
"UKENAN_AW_TP000161","2021-11-08",-15.551623148422
"UKENAN_AW_TP000161","2021-11-15",-13.6947955756599
"UKENAN_AW_TP000161","2021-11-22",-14.5048834728076
"UKENAN_AW_TP000161","2021-11-29",-14.6770288103271
"UKENAN_AW_TP000161","2021-12-06",-13.8243499184383
"UKENAN_AW_TP000161","2021-12-13",-11.9311766457852
"UKENAN_AW_TP000161","2021-12-20",-23.6311112263305
"UKENAN_AW_TP000161","2021-12-27",-59.2847105098017
"UKENAN_AW_TP000161","2022-01-03",-36.9414235969576
"UKENAN_AW_TP000161","2022-01-10",-14.8438980347057
"UKENAN_AW_TP000161","2022-01-17",-14.7725602726543
"UKENAN_AW_TP000161","2022-01-24",-14.0457493363603
"UKENAN_AW_TP000161","2022-01-31",-13.4855269495096
"UKENAN_AW_TP000161","2022-02-07",-12.1374473793319
"UKENAN_AW_TP000161","2022-02-14",-19.6700158658958
"UKENAN_AW_TP000161","2022-02-21",-14.4433403150185
"UKENAN_AW_TP000161","2022-02-28",-11.2026868710842
"UKENAN_AW_TP000161","2022-03-07",-10.3025352543002
"UKENAN_AW_TP000161","2022-03-14",-11.2166202094404
"UKENAN_AW_TP000161","2022-03-21",-10.2838092860459
"UKENAN_AW_TP000161","2022-03-28",-10.4101741676387
"UKENAN_AW_TP000161","2022-04-04",-17.7149296816008
"UKENAN_AW_TP000161","2022-04-11",-20.1667355892362
"UKENAN_AW_TP000161","2022-04-18",-28.0310250107107
"UKENAN_AW_TP000161","2022-04-25",-7.70131161695598
"UKENAN_AW_TP000170","2021-05-03",0
"UKENAN_AW_TP000170","2021-05-10",-18.1609404703226
"UKENAN_AW_TP000170","2021-05-17",-18.0052084614012
"UKENAN_AW_TP000170","2021-05-24",-16.1644910885065
"UKENAN_AW_TP000170","2021-05-31",-27.9001758166923
"UKENAN_AW_TP000170","2021-06-07",-14.5010443653855
"UKENAN_AW_TP000170","2021-06-14",-12.7771484888284
"UKENAN_AW_TP000170","2021-06-21",-12.9214728653089
"UKENAN_AW_TP000170","2021-06-28",-13.4892111916015
"UKENAN_AW_TP000170","2021-07-05",-14.3206996214128
"UKENAN_AW_TP000170","2021-07-12",-14.4880741945242
"UKENAN_AW_TP000170","2021-07-19",-19.3134077754511
"UKENAN_AW_TP000170","2021-07-26",-21.8988038878659
"UKENAN_AW_TP000170","2021-08-02",-22.4713694563717
"UKENAN_AW_TP000170","2021-08-09",-22.6099645253109
"UKENAN_AW_TP000170","2021-08-16",-21.7523961268249
"UKENAN_AW_TP000170","2021-08-23",-21.4596759095399
"UKENAN_AW_TP000170","2021-08-30",-25.3111404417832
"UKENAN_AW_TP000170","2021-09-06",-14.0624372331996
"UKENAN_AW_TP000170","2021-09-13",-14.6200445510806
"UKENAN_AW_TP000170","2021-09-20",-15.0581751592816
"UKENAN_AW_TP000170","2021-09-27",-15.355532009186
"UKENAN_AW_TP000170","2021-10-04",-16.4970615453719
"UKENAN_AW_TP000170","2021-10-11",-14.3647609522694
"UKENAN_AW_TP000170","2021-10-18",-15.3486213824122
"UKENAN_AW_TP000170","2021-10-25",-22.75580045757
"UKENAN_AW_TP000170","2021-11-01",-16.4988146933862
"UKENAN_AW_TP000170","2021-11-08",-14.2349183024287
"UKENAN_AW_TP000170","2021-11-15",-15.6496684774526
"UKENAN_AW_TP000170","2021-11-22",-16.2084127924109
"UKENAN_AW_TP000170","2021-11-29",-16.0734126638107
"UKENAN_AW_TP000170","2021-12-06",-14.6609808050965
"UKENAN_AW_TP000170","2021-12-13",-12.6852189814464
"UKENAN_AW_TP000170","2021-12-20",-21.952900922337
"UKENAN_AW_TP000170","2021-12-27",-59.6048513687067
"UKENAN_AW_TP000170","2022-01-03",-37.3535439294225
"UKENAN_AW_TP000170","2022-01-10",-16.3880460806495
"UKENAN_AW_TP000170","2022-01-17",-15.8048796402339
"UKENAN_AW_TP000170","2022-01-24",-14.959665261672
"UKENAN_AW_TP000170","2022-01-31",-14.102096863186
"UKENAN_AW_TP000170","2022-02-07",-14.7927605520589
"UKENAN_AW_TP000170","2022-02-14",-14.8750785828935
