"site_code","one_week_date","Log10_NoV_norm","nov_3week"
"UKENAN_AW_TP000107",2021-11-01,4.831114235,4.915184595
"UKENAN_AW_TP000107",2021-11-08,NA,4.831114235
"UKENAN_AW_TP000107",2021-11-15,5.016731889,4.923923062
"UKENAN_AW_TP000107",2021-11-22,NA,5.016731889
"UKENAN_AW_TP000107",2021-11-29,4.580941849,4.798836869
"UKENAN_AW_TP000107",2021-12-06,NA,4.580941849
"UKENAN_AW_TP000107",2021-12-13,4.750088964,4.6655154065
"UKENAN_AW_TP000107",2021-12-20,NA,4.750088964
"UKENAN_AW_TP000107",2021-12-27,4.483302645,4.6166958045
"UKENAN_AW_TP000107",2022-01-03,NA,4.483302645
"UKENAN_AW_TP000107",2022-01-10,3.726779543,4.105041094
"UKENAN_AW_TP000107",2022-01-17,NA,3.726779543
"UKENAN_AW_TP000107",2022-01-24,4.274516404,4.0006479735
"UKENAN_AW_TP000107",2022-01-31,NA,4.274516404
"UKENAN_AW_TP000107",2022-02-07,5.634900504,4.954708454
"UKENAN_AW_TP000107",2022-02-14,NA,5.634900504
"UKENAN_AW_TP000107",2022-02-21,4.84136247,5.238131487
"UKENAN_AW_TP000107",2022-02-28,NA,4.84136247
"UKENAN_AW_TP000107",2022-03-07,4.664392204,4.752877337
"UKENAN_AW_TP000107",2022-03-14,NA,4.664392204
"UKENAN_AW_TP000107",2022-03-21,5.410674671,5.0375334375
"UKENAN_AW_TP000107",2022-03-28,NA,5.410674671
"UKENAN_AW_TP000115",2021-05-24,NA,NA
"UKENAN_AW_TP000115",2021-05-31,5.567368304,5.567368304
"UKENAN_AW_TP000115",2021-06-07,NA,5.567368304
"UKENAN_AW_TP000115",2021-06-14,5.523851949,5.5456101265
"UKENAN_AW_TP000115",2021-06-21,NA,5.523851949
"UKENAN_AW_TP000115",2021-06-28,5.334188612,5.4290202805
"UKENAN_AW_TP000115",2021-07-05,NA,5.334188612
"UKENAN_AW_TP000115",2021-07-12,5.751866777,5.5430276945
"UKENAN_AW_TP000115",2021-07-19,NA,5.751866777
"UKENAN_AW_TP000115",2021-07-26,5.384008702,5.5679377395
"UKENAN_AW_TP000115",2021-08-02,NA,5.384008702
"UKENAN_AW_TP000115",2021-08-09,5.799345205,5.5916769535
"UKENAN_AW_TP000115",2021-08-16,NA,5.799345205
"UKENAN_AW_TP000115",2021-08-23,5.258356764,5.5288509845
"UKENAN_AW_TP000115",2021-08-30,NA,5.258356764
"UKENAN_AW_TP000115",2021-09-06,4.997816928,5.128086846
"UKENAN_AW_TP000115",2021-09-13,NA,4.997816928
"UKENAN_AW_TP000115",2021-09-20,5.356647485,5.1772322065
"UKENAN_AW_TP000115",2021-09-27,NA,5.356647485
"UKENAN_AW_TP000115",2021-10-04,5.715279953,5.535963719
"UKENAN_AW_TP000115",2021-10-11,NA,5.715279953
"UKENAN_AW_TP000115",2021-10-18,5.118840612,5.4170602825
"UKENAN_AW_TP000115",2021-10-25,NA,5.118840612
"UKENAN_AW_TP000115",2021-11-01,5.223328272,5.171084442
"UKENAN_AW_TP000115",2021-11-08,NA,5.223328272
"UKENAN_AW_TP000115",2021-11-15,5.350511446,5.286919859
"UKENAN_AW_TP000115",2021-11-22,NA,5.350511446
"UKENAN_AW_TP000115",2021-11-29,5.515474073,5.4329927595
"UKENAN_AW_TP000115",2021-12-06,NA,5.515474073
"UKENAN_AW_TP000115",2021-12-13,4.489673925,5.002573999
"UKENAN_AW_TP000115",2021-12-20,NA,4.489673925
"UKENAN_AW_TP000115",2021-12-27,5.741374994,5.1155244595
"UKENAN_AW_TP000115",2022-01-03,NA,5.741374994
"UKENAN_AW_TP000115",2022-01-10,5.249146308,5.495260651
"UKENAN_AW_TP000115",2022-01-17,NA,5.249146308
"UKENAN_AW_TP000115",2022-01-24,5.342386146,5.295766227
"UKENAN_AW_TP000115",2022-01-31,NA,5.342386146
"UKENAN_AW_TP000115",2022-02-07,5.674939898,5.508663022
"UKENAN_AW_TP000115",2022-02-14,NA,5.674939898
"UKENAN_AW_TP000115",2022-02-21,6.042790269,5.8588650835
"UKENAN_AW_TP000115",2022-02-28,NA,6.042790269
"UKENAN_AW_TP000115",2022-03-07,5.51752426,5.7801572645
"UKENAN_AW_TP000115",2022-03-14,NA,5.51752426
"UKENAN_AW_TP000115",2022-03-21,5.380117869,5.4488210645
"UKENAN_AW_TP000115",2022-03-28,NA,5.380117869
"UKENAN_AW_TP000116",2021-05-24,NA,NA
"UKENAN_AW_TP000116",2021-05-31,3.552313549,3.552313549
"UKENAN_AW_TP000116",2021-06-07,NA,3.552313549
"UKENAN_AW_TP000116",2021-06-14,3.41733231,3.4848229295
"UKENAN_AW_TP000116",2021-06-21,NA,3.41733231
"UKENAN_AW_TP000116",2021-06-28,3.705437485,3.5613848975
"UKENAN_AW_TP000116",2021-07-05,NA,3.705437485
"UKENAN_AW_TP000116",2021-07-12,4.787680446,4.2465589655
"UKENAN_AW_TP000116",2021-07-19,NA,4.787680446
"UKENAN_AW_TP000116",2021-07-26,4.339162983,4.5634217145
"UKENAN_AW_TP000116",2021-08-02,NA,4.339162983
"UKENAN_AW_TP000116",2021-08-09,5.135441614,4.7373022985
"UKENAN_AW_TP000116",2021-08-16,NA,5.135441614
"UKENAN_AW_TP000116",2021-08-23,5.853857174,5.494649394
"UKENAN_AW_TP000116",2021-08-30,NA,5.853857174
"UKENAN_AW_TP000116",2021-09-06,5.646475789,5.7501664815
"UKENAN_AW_TP000116",2021-09-13,NA,5.646475789
"UKENAN_AW_TP000116",2021-09-20,5.862878395,5.754677092
"UKENAN_AW_TP000116",2021-09-27,NA,5.862878395
"UKENAN_AW_TP000116",2021-10-04,5.461699034,5.6622887145
"UKENAN_AW_TP000116",2021-10-11,NA,5.461699034
"UKENAN_AW_TP000116",2021-10-18,5.639845061,5.5507720475
"UKENAN_AW_TP000116",2021-10-25,NA,5.639845061
"UKENAN_AW_TP000116",2021-11-01,4.950907653,5.295376357
"UKENAN_AW_TP000116",2021-11-08,NA,4.950907653
"UKENAN_AW_TP000116",2021-11-15,5.280285157,5.115596405
"UKENAN_AW_TP000116",2021-11-22,NA,5.280285157
"UKENAN_AW_TP000116",2021-11-29,4.641503595,4.960894376
"UKENAN_AW_TP000116",2021-12-06,NA,4.641503595
"UKENAN_AW_TP000116",2021-12-13,5.294936955,4.968220275
"UKENAN_AW_TP000116",2021-12-20,NA,5.294936955
"UKENAN_AW_TP000116",2021-12-27,4.876036951,5.085486953
"UKENAN_AW_TP000116",2022-01-03,NA,4.876036951
"UKENAN_AW_TP000116",2022-01-10,4.340625681,4.608331316
"UKENAN_AW_TP000116",2022-01-17,NA,4.340625681
"UKENAN_AW_TP000116",2022-01-24,4.544427807,4.442526744
"UKENAN_AW_TP000116",2022-01-31,NA,4.544427807
"UKENAN_AW_TP000116",2022-02-07,4.780158755,4.662293281
"UKENAN_AW_TP000116",2022-02-14,NA,4.780158755
"UKENAN_AW_TP000116",2022-02-21,4.719419935,4.749789345
"UKENAN_AW_TP000116",2022-02-28,NA,4.719419935
"UKENAN_AW_TP000116",2022-03-07,5.169603084,4.9445115095
"UKENAN_AW_TP000116",2022-03-14,NA,5.169603084
"UKENAN_AW_TP000116",2022-03-21,5.865143458,5.517373271
"UKENAN_AW_TP000116",2022-03-28,NA,5.865143458
"UKENAN_AW_TP000144",2021-05-24,NA,NA
"UKENAN_AW_TP000144",2021-05-31,3.894018201,3.894018201
"UKENAN_AW_TP000144",2021-06-07,NA,3.894018201
"UKENAN_AW_TP000144",2021-06-14,4.565652353,4.229835277
"UKENAN_AW_TP000144",2021-06-21,NA,4.565652353
"UKENAN_AW_TP000144",2021-06-28,3.976508289,4.271080321
"UKENAN_AW_TP000144",2021-07-05,NA,3.976508289
"UKENAN_AW_TP000144",2021-07-12,5.295213159,4.635860724
"UKENAN_AW_TP000144",2021-07-19,NA,5.295213159
"UKENAN_AW_TP000144",2021-07-26,5.612534619,5.453873889
"UKENAN_AW_TP000144",2021-08-02,NA,5.612534619
"UKENAN_AW_TP000144",2021-08-09,5.155523051,5.384028835
"UKENAN_AW_TP000144",2021-08-16,NA,5.155523051
"UKENAN_AW_TP000144",2021-08-23,5.798863048,5.4771930495
"UKENAN_AW_TP000144",2021-08-30,NA,5.798863048
"UKENAN_AW_TP000144",2021-09-06,4.809772982,5.304318015
"UKENAN_AW_TP000144",2021-09-13,NA,4.809772982
"UKENAN_AW_TP000144",2021-09-20,5.312256804,5.061014893
"UKENAN_AW_TP000144",2021-09-27,NA,5.312256804
"UKENAN_AW_TP000144",2021-10-04,5.013127507,5.1626921555
"UKENAN_AW_TP000144",2021-10-11,NA,5.013127507
"UKENAN_AW_TP000144",2021-10-18,5.079906383,5.046516945
"UKENAN_AW_TP000144",2021-10-25,NA,5.079906383
"UKENAN_AW_TP000144",2021-11-01,5.28947715,5.1846917665
"UKENAN_AW_TP000144",2021-11-08,5.05955423,5.17451569
"UKENAN_AW_TP000144",2021-11-15,NA,5.17451569
"UKENAN_AW_TP000144",2021-11-22,NA,5.05955423
"UKENAN_AW_TP000144",2021-11-29,4.796538581,4.796538581
"UKENAN_AW_TP000144",2021-12-06,NA,4.796538581
"UKENAN_AW_TP000144",2021-12-13,4.683304413,4.739921497
"UKENAN_AW_TP000144",2021-12-20,NA,4.683304413
"UKENAN_AW_TP000144",2021-12-27,4.232048694,4.4576765535
"UKENAN_AW_TP000144",2022-01-03,NA,4.232048694
"UKENAN_AW_TP000144",2022-01-10,4.440888748,4.336468721
"UKENAN_AW_TP000144",2022-01-17,NA,4.440888748
"UKENAN_AW_TP000144",2022-01-24,5.068310527,4.7545996375
"UKENAN_AW_TP000144",2022-01-31,NA,5.068310527
"UKENAN_AW_TP000144",2022-02-07,5.387087409,5.227698968
"UKENAN_AW_TP000144",2022-02-14,NA,5.387087409
"UKENAN_AW_TP000144",2022-02-21,4.839288028,5.1131877185
"UKENAN_AW_TP000144",2022-02-28,NA,4.839288028
"UKENAN_AW_TP000144",2022-03-07,4.960596012,4.89994202
"UKENAN_AW_TP000144",2022-03-14,NA,4.960596012
"UKENAN_AW_TP000144",2022-03-21,5.710266297,5.3354311545
"UKENAN_AW_TP000144",2022-03-28,NA,5.710266297
"UKENAN_AW_TP000148",2021-05-24,NA,NA
"UKENAN_AW_TP000148",2021-05-31,5.180301605,5.180301605
"UKENAN_AW_TP000148",2021-06-07,NA,5.180301605
"UKENAN_AW_TP000148",2021-06-14,5.8186772,5.4994894025
"UKENAN_AW_TP000148",2021-06-21,NA,5.8186772
"UKENAN_AW_TP000148",2021-06-28,5.3353372,5.5770072
"UKENAN_AW_TP000148",2021-07-05,NA,5.3353372
"UKENAN_AW_TP000148",2021-07-12,5.650181095,5.4927591475
"UKENAN_AW_TP000148",2021-07-19,NA,5.650181095
"UKENAN_AW_TP000148",2021-07-26,5.398564786,5.5243729405
"UKENAN_AW_TP000148",2021-08-02,NA,5.398564786
"UKENAN_AW_TP000148",2021-08-09,6.492433844,5.945499315
"UKENAN_AW_TP000148",2021-08-16,NA,6.492433844
"UKENAN_AW_TP000148",2021-08-23,6.566738285,6.5295860645
"UKENAN_AW_TP000148",2021-08-30,NA,6.566738285
"UKENAN_AW_TP000148",2021-09-06,5.980446697,6.273592491
"UKENAN_AW_TP000148",2021-09-13,NA,5.980446697
"UKENAN_AW_TP000148",2021-09-20,5.782893311,5.881670004
"UKENAN_AW_TP000148",2021-09-27,NA,5.782893311
"UKENAN_AW_TP000148",2021-10-04,5.592834044,5.6878636775
"UKENAN_AW_TP000148",2021-10-11,NA,5.592834044
"UKENAN_AW_TP000148",2021-10-18,5.462188182,5.527511113
"UKENAN_AW_TP000148",2021-10-25,NA,5.462188182
"UKENAN_AW_TP000148",2021-11-01,5.844976799,5.6535824905
"UKENAN_AW_TP000148",2021-11-08,NA,5.844976799
"UKENAN_AW_TP000148",2021-11-15,6.584593487,6.214785143
"UKENAN_AW_TP000148",2021-11-22,NA,6.584593487
"UKENAN_AW_TP000148",2021-11-29,6.305743678,6.4451685825
"UKENAN_AW_TP000148",2021-12-06,NA,6.305743678
"UKENAN_AW_TP000148",2021-12-13,6.123546146,6.214644912
"UKENAN_AW_TP000148",2021-12-20,NA,6.123546146
"UKENAN_AW_TP000148",2021-12-27,5.239455735,5.6815009405
"UKENAN_AW_TP000148",2022-01-03,NA,5.239455735
"UKENAN_AW_TP000148",2022-01-10,6.330146717,5.784801226
"UKENAN_AW_TP000148",2022-01-17,NA,6.330146717
"UKENAN_AW_TP000148",2022-01-24,6.009705256,6.1699259865
"UKENAN_AW_TP000148",2022-01-31,NA,6.009705256
"UKENAN_AW_TP000148",2022-02-07,5.972001797,5.9908535265
"UKENAN_AW_TP000148",2022-02-14,NA,5.972001797
"UKENAN_AW_TP000148",2022-02-21,5.95819655,5.9650991735
"UKENAN_AW_TP000148",2022-02-28,NA,5.95819655
"UKENAN_AW_TP000148",2022-03-07,5.464590736,5.711393643
"UKENAN_AW_TP000148",2022-03-14,NA,5.464590736
"UKENAN_AW_TP000148",2022-03-21,5.599685083,5.5321379095
"UKENAN_AW_TP000148",2022-03-28,NA,5.599685083
"UKENAN_AW_TP000154",2021-05-24,NA,NA
"UKENAN_AW_TP000154",2021-05-31,4.752157927,4.752157927
"UKENAN_AW_TP000154",2021-06-07,NA,4.752157927
"UKENAN_AW_TP000154",2021-06-14,5.141024555,4.946591241
"UKENAN_AW_TP000154",2021-06-21,NA,5.141024555
"UKENAN_AW_TP000154",2021-06-28,5.715715619,5.428370087
"UKENAN_AW_TP000154",2021-07-05,NA,5.715715619
"UKENAN_AW_TP000154",2021-07-12,6.191147408,5.9534315135
"UKENAN_AW_TP000154",2021-07-19,NA,6.191147408
"UKENAN_AW_TP000154",2021-07-26,5.310815147,5.7509812775
"UKENAN_AW_TP000154",2021-08-02,NA,5.310815147
"UKENAN_AW_TP000154",2021-08-09,4.235337016,4.7730760815
"UKENAN_AW_TP000154",2021-08-16,NA,4.235337016
"UKENAN_AW_TP000154",2021-08-23,6.663339287,5.4493381515
"UKENAN_AW_TP000154",2021-08-30,NA,6.663339287
"UKENAN_AW_TP000154",2021-09-06,5.49252328,6.0779312835
"UKENAN_AW_TP000154",2021-09-13,NA,5.49252328
"UKENAN_AW_TP000154",2021-09-20,5.808316431,5.6504198555
"UKENAN_AW_TP000154",2021-09-27,NA,5.808316431
"UKENAN_AW_TP000154",2021-10-04,5.289373214,5.5488448225
"UKENAN_AW_TP000154",2021-10-11,NA,5.289373214
"UKENAN_AW_TP000154",2021-10-18,5.263507926,5.27644057
"UKENAN_AW_TP000154",2021-10-25,NA,5.263507926
"UKENAN_AW_TP000154",2021-11-01,5.214036631,5.2387722785
"UKENAN_AW_TP000154",2021-11-08,NA,5.214036631
"UKENAN_AW_TP000154",2021-11-15,5.755675243,5.484855937
"UKENAN_AW_TP000154",2021-11-22,NA,5.755675243
"UKENAN_AW_TP000154",2021-11-29,5.326386877,5.54103106
"UKENAN_AW_TP000154",2021-12-06,NA,5.326386877
"UKENAN_AW_TP000154",2021-12-13,6.069726609,5.698056743
"UKENAN_AW_TP000154",2021-12-20,NA,6.069726609
"UKENAN_AW_TP000154",2021-12-27,4.841009819,5.455368214
"UKENAN_AW_TP000154",2022-01-03,NA,4.841009819
"UKENAN_AW_TP000154",2022-01-10,5.734189865,5.287599842
"UKENAN_AW_TP000154",2022-01-17,NA,5.734189865
"UKENAN_AW_TP000154",2022-01-24,6.484460331,6.109325098
"UKENAN_AW_TP000154",2022-01-31,NA,6.484460331
"UKENAN_AW_TP000154",2022-02-07,6.069521716,6.2769910235
"UKENAN_AW_TP000154",2022-02-14,NA,6.069521716
"UKENAN_AW_TP000154",2022-02-21,5.924584352,5.997053034
"UKENAN_AW_TP000154",2022-02-28,NA,5.924584352
"UKENAN_AW_TP000154",2022-03-07,5.56550038,5.745042366
"UKENAN_AW_TP000154",2022-03-14,NA,5.56550038
"UKENAN_AW_TP000154",2022-03-21,5.891278605,5.7283894925
"UKENAN_AW_TP000154",2022-03-28,NA,5.891278605
"UKENAN_AW_TP000161",2021-05-24,NA,NA
"UKENAN_AW_TP000161",2021-05-31,4.680363573,4.680363573
"UKENAN_AW_TP000161",2021-06-07,NA,4.680363573
"UKENAN_AW_TP000161",2021-06-14,3.389697376,4.0350304745
"UKENAN_AW_TP000161",2021-06-21,NA,3.389697376
"UKENAN_AW_TP000161",2021-06-28,3.222336298,3.306016837
"UKENAN_AW_TP000161",2021-07-05,NA,3.222336298
"UKENAN_AW_TP000161",2021-07-12,4.554467533,3.8884019155
"UKENAN_AW_TP000161",2021-07-19,NA,4.554467533
"UKENAN_AW_TP000161",2021-07-26,3.964090461,4.259278997
"UKENAN_AW_TP000161",2021-08-02,NA,3.964090461
"UKENAN_AW_TP000161",2021-08-09,4.666241682,4.3151660715
"UKENAN_AW_TP000161",2021-08-16,NA,4.666241682
"UKENAN_AW_TP000161",2021-08-23,4.95131098,4.808776331
"UKENAN_AW_TP000161",2021-08-30,NA,4.95131098
"UKENAN_AW_TP000161",2021-09-06,5.029293769,4.9903023745
"UKENAN_AW_TP000161",2021-09-13,NA,5.029293769
"UKENAN_AW_TP000161",2021-09-20,5.332500903,5.180897336
"UKENAN_AW_TP000161",2021-09-27,NA,5.332500903
"UKENAN_AW_TP000161",2021-10-04,5.242349543,5.287425223
"UKENAN_AW_TP000161",2021-10-11,NA,5.242349543
"UKENAN_AW_TP000161",2021-10-18,5.139634927,5.190992235
"UKENAN_AW_TP000161",2021-10-25,NA,5.139634927
"UKENAN_AW_TP000161",2021-11-01,4.501481657,4.820558292
"UKENAN_AW_TP000161",2021-11-08,NA,4.501481657
"UKENAN_AW_TP000161",2021-11-15,5.671181423,5.08633154
"UKENAN_AW_TP000161",2021-11-22,NA,5.671181423
"UKENAN_AW_TP000161",2021-11-29,4.765726736,5.2184540795
"UKENAN_AW_TP000161",2021-12-06,NA,4.765726736
"UKENAN_AW_TP000161",2021-12-13,4.835020443,4.8003735895
"UKENAN_AW_TP000161",2021-12-20,NA,4.835020443
"UKENAN_AW_TP000161",2021-12-27,4.67999374,4.7575070915
"UKENAN_AW_TP000161",2022-01-03,4.761299096,4.720646418
"UKENAN_AW_TP000161",2022-01-10,NA,4.720646418
"UKENAN_AW_TP000161",2022-01-17,NA,4.761299096
"UKENAN_AW_TP000161",2022-01-24,4.757112006,4.757112006
"UKENAN_AW_TP000161",2022-01-31,NA,4.757112006
"UKENAN_AW_TP000161",2022-02-07,5.416199022,5.086655514
"UKENAN_AW_TP000161",2022-02-14,NA,5.416199022
"UKENAN_AW_TP000161",2022-02-21,5.586538892,5.501368957
"UKENAN_AW_TP000161",2022-02-28,NA,5.586538892
"UKENAN_AW_TP000161",2022-03-07,5.299244861,5.4428918765
"UKENAN_AW_TP000161",2022-03-14,NA,5.299244861
"UKENAN_AW_TP000161",2022-03-21,5.624762044,5.4620034525
"UKENAN_AW_TP000161",2022-03-28,NA,5.624762044
"UKENAN_AW_TP000170",2021-05-24,NA,NA
"UKENAN_AW_TP000170",2021-05-31,5.390076894,5.390076894
"UKENAN_AW_TP000170",2021-06-07,NA,5.390076894
"UKENAN_AW_TP000170",2021-06-14,5.47712791,5.433602402
"UKENAN_AW_TP000170",2021-06-21,NA,5.47712791
"UKENAN_AW_TP000170",2021-06-28,6.105613815,5.7913708625
"UKENAN_AW_TP000170",2021-07-05,NA,6.105613815
"UKENAN_AW_TP000170",2021-07-12,5.566236177,5.835924996
"UKENAN_AW_TP000170",2021-07-19,NA,5.566236177
"UKENAN_AW_TP000170",2021-07-26,3.901344237,4.733790207
"UKENAN_AW_TP000170",2021-08-02,NA,3.901344237
"UKENAN_AW_TP000170",2021-08-09,5.987528793,4.944436515
"UKENAN_AW_TP000170",2021-08-16,NA,5.987528793
"UKENAN_AW_TP000170",2021-08-23,5.628079069,5.807803931
"UKENAN_AW_TP000170",2021-08-30,NA,5.628079069
"UKENAN_AW_TP000170",2021-09-06,5.251451418,5.4397652435
"UKENAN_AW_TP000170",2021-09-13,NA,5.251451418
"UKENAN_AW_TP000170",2021-09-20,5.425552399,5.3385019085
"UKENAN_AW_TP000170",2021-09-27,NA,5.425552399
"UKENAN_AW_TP000170",2021-10-04,5.537665644,5.4816090215
"UKENAN_AW_TP000170",2021-10-11,NA,5.537665644
"UKENAN_AW_TP000170",2021-10-18,5.397911628,5.467788636
"UKENAN_AW_TP000170",2021-10-25,NA,5.397911628
"UKENAN_AW_TP000170",2021-11-01,5.020471184,5.209191406
"UKENAN_AW_TP000170",2021-11-08,NA,5.020471184
"UKENAN_AW_TP000170",2021-11-15,5.947523616,5.4839974
"UKENAN_AW_TP000170",2021-11-22,NA,5.947523616
"UKENAN_AW_TP000170",2021-11-29,5.739076475,5.8433000455
"UKENAN_AW_TP000170",2021-12-06,NA,5.739076475
"UKENAN_AW_TP000170",2021-12-13,5.154960444,5.4470184595
"UKENAN_AW_TP000170",2021-12-20,NA,5.154960444
"UKENAN_AW_TP000170",2021-12-27,6.034919536,5.59493999
"UKENAN_AW_TP000170",2022-01-03,NA,6.034919536
"UKENAN_AW_TP000170",2022-01-10,5.185877714,5.610398625
"UKENAN_AW_TP000170",2022-01-17,NA,5.185877714
"UKENAN_AW_TP000170",2022-01-24,6.290440071,5.7381588925
"UKENAN_AW_TP000170",2022-01-31,NA,6.290440071
"UKENAN_AW_TP000170",2022-02-07,6.435970107,6.363205089
"UKENAN_AW_TP000170",2022-02-14,NA,6.435970107
"UKENAN_AW_TP000170",2022-02-21,5.993112368,6.2145412375
"UKENAN_AW_TP000170",2022-02-28,NA,5.993112368
"UKENAN_AW_TP000170",2022-03-07,5.542926346,5.768019357
"UKENAN_AW_TP000170",2022-03-14,NA,5.542926346
"UKENAN_AW_TP000170",2022-03-21,6.189224512,5.866075429
"UKENAN_AW_TP000170",2022-03-28,NA,6.189224512
"UKENAN_AW_TP000200",2021-05-24,NA,NA
"UKENAN_AW_TP000200",2021-05-31,3.919519976,3.919519976
"UKENAN_AW_TP000200",2021-06-07,NA,3.919519976
"UKENAN_AW_TP000200",2021-06-14,4.269539177,4.0945295765
"UKENAN_AW_TP000200",2021-06-21,NA,4.269539177
"UKENAN_AW_TP000200",2021-06-28,4.805747454,4.5376433155
"UKENAN_AW_TP000200",2021-07-05,NA,4.805747454
"UKENAN_AW_TP000200",2021-07-12,4.542739254,4.674243354
"UKENAN_AW_TP000200",2021-07-19,NA,4.542739254
"UKENAN_AW_TP000200",2021-07-26,4.900920721,4.7218299875
"UKENAN_AW_TP000200",2021-08-02,NA,4.900920721
"UKENAN_AW_TP000200",2021-08-09,5.349402531,5.125161626
"UKENAN_AW_TP000200",2021-08-16,NA,5.349402531
"UKENAN_AW_TP000200",2021-08-23,4.739364091,5.044383311
"UKENAN_AW_TP000200",2021-08-30,NA,4.739364091
"UKENAN_AW_TP000200",2021-09-06,5.700019416,5.2196917535
"UKENAN_AW_TP000200",2021-09-13,NA,5.700019416
"UKENAN_AW_TP000200",2021-09-20,5.152933828,5.426476622
"UKENAN_AW_TP000200",2021-09-27,NA,5.152933828
"UKENAN_AW_TP000200",2021-10-04,4.009880877,4.5814073525
"UKENAN_AW_TP000200",2021-10-11,NA,4.009880877
"UKENAN_AW_TP000200",2021-10-18,4.566344272,4.2881125745
"UKENAN_AW_TP000200",2021-10-25,NA,4.566344272
"UKENAN_AW_TP000200",2021-11-01,4.717463616,4.641903944
"UKENAN_AW_TP000200",2021-11-08,NA,4.717463616
"UKENAN_AW_TP000200",2021-11-15,2.953951049,3.8357073325
"UKENAN_AW_TP000200",2021-11-22,NA,2.953951049
"UKENAN_AW_TP000200",2021-11-29,4.851463057,3.902707053
"UKENAN_AW_TP000200",2021-12-06,NA,4.851463057
"UKENAN_AW_TP000200",2021-12-13,5.033818049,4.942640553
"UKENAN_AW_TP000200",2021-12-20,NA,5.033818049
"UKENAN_AW_TP000200",2021-12-27,4.942337697,4.988077873
"UKENAN_AW_TP000200",2022-01-03,NA,4.942337697
"UKENAN_AW_TP000200",2022-01-10,5.019181188,4.9807594425
"UKENAN_AW_TP000200",2022-01-17,NA,5.019181188
"UKENAN_AW_TP000200",2022-01-24,3.785755351,4.4024682695
"UKENAN_AW_TP000200",2022-01-31,NA,3.785755351
"UKENAN_AW_TP000200",2022-02-07,4.957020001,4.371387676
"UKENAN_AW_TP000200",2022-02-14,NA,4.957020001
"UKENAN_AW_TP000200",2022-02-21,5.236847993,5.096933997
"UKENAN_AW_TP000200",2022-02-28,NA,5.236847993
"UKENAN_AW_TP000200",2022-03-07,4.954407753,5.095627873
"UKENAN_AW_TP000200",2022-03-14,NA,4.954407753
"UKENAN_AW_TP000200",2022-03-21,5.12579676,5.0401022565
"UKENAN_AW_TP000200",2022-03-28,NA,5.12579676
"UKENAN_AW_TP000210",2021-05-24,NA,NA
"UKENAN_AW_TP000210",2021-05-31,3.005367047,3.005367047
"UKENAN_AW_TP000210",2021-06-07,NA,3.005367047
"UKENAN_AW_TP000210",2021-06-14,3.920771742,3.4630693945
"UKENAN_AW_TP000210",2021-06-21,NA,3.920771742
"UKENAN_AW_TP000210",2021-06-28,5.069886616,4.495329179
"UKENAN_AW_TP000210",2021-07-05,NA,5.069886616
"UKENAN_AW_TP000210",2021-07-12,4.606270029,4.8380783225
"UKENAN_AW_TP000210",2021-07-19,NA,4.606270029
"UKENAN_AW_TP000210",2021-07-26,4.998253445,4.802261737
"UKENAN_AW_TP000210",2021-08-02,NA,4.998253445
"UKENAN_AW_TP000210",2021-08-09,4.253769477,4.626011461
"UKENAN_AW_TP000210",2021-08-16,NA,4.253769477
"UKENAN_AW_TP000210",2021-08-23,5.552313735,4.903041606
"UKENAN_AW_TP000210",2021-08-30,NA,5.552313735
"UKENAN_AW_TP000210",2021-09-06,4.908008485,5.23016111
"UKENAN_AW_TP000210",2021-09-13,NA,4.908008485
"UKENAN_AW_TP000210",2021-09-20,5.120481308,5.0142448965
"UKENAN_AW_TP000210",2021-09-27,NA,5.120481308
"UKENAN_AW_TP000210",2021-10-04,4.096096643,4.6082889755
"UKENAN_AW_TP000210",2021-10-11,NA,4.096096643
"UKENAN_AW_TP000210",2021-10-18,3.72487719,3.9104869165
"UKENAN_AW_TP000210",2021-10-25,NA,3.72487719
"UKENAN_AW_TP000210",2021-11-01,3.815978477,3.7704278335
"UKENAN_AW_TP000210",2021-11-08,NA,3.815978477
"UKENAN_AW_TP000210",2021-11-15,3.463261862,3.6396201695
"UKENAN_AW_TP000210",2021-11-22,NA,3.463261862
"UKENAN_AW_TP000210",2021-11-29,4.806664444,4.134963153
"UKENAN_AW_TP000210",2021-12-06,NA,4.806664444
"UKENAN_AW_TP000210",2021-12-13,3.948030693,4.3773475685
"UKENAN_AW_TP000210",2021-12-20,NA,3.948030693
"UKENAN_AW_TP000210",2021-12-27,3.185499296,3.5667649945
"UKENAN_AW_TP000210",2022-01-03,3.619624133,3.4025617145
"UKENAN_AW_TP000210",2022-01-10,NA,3.4025617145
"UKENAN_AW_TP000210",2022-01-17,NA,3.619624133
"UKENAN_AW_TP000210",2022-01-24,3.46216354,3.46216354
"UKENAN_AW_TP000210",2022-01-31,NA,3.46216354
"UKENAN_AW_TP000210",2022-02-07,3.16787207,3.315017805
"UKENAN_AW_TP000210",2022-02-14,NA,3.16787207
"UKENAN_AW_TP000210",2022-02-21,5.077726306,4.122799188
"UKENAN_AW_TP000210",2022-02-28,NA,5.077726306
"UKENAN_AW_TP000210",2022-03-07,4.284984551,4.6813554285
"UKENAN_AW_TP000210",2022-03-14,NA,4.284984551
"UKENAN_AW_TP000210",2022-03-21,4.620586611,4.452785581
"UKENAN_AW_TP000210",2022-03-28,NA,4.620586611
"UKENAN_AW_TP000293",2021-05-24,NA,NA
