"site_code","one_week_date","Log10_NoV_norm","nov_3week","Easting","Northing"
"UKENTH_TWU_TP000033",2021-11-08,NA,NA,485799,159501
"UKENTH_TWU_TP000050",2021-11-08,NA,NA,528799,140201
"UKENTH_TWU_TP000052",2021-11-08,NA,NA,549086,180831
"UKENTH_TWU_TP000054",2021-11-08,NA,NA,535659,193171
"UKENTH_TWU_TP000073",2021-11-08,NA,NA,500299,151601
"UKENTH_TWU_TP000084",2021-11-08,NA,NA,518999,168301
"UKENTH_TWU_TP000100",2021-11-08,NA,NA,487709,186961
"UKENTH_TWU_TP000102",2021-11-08,NA,NA,555599,176701
"UKENTH_TWU_TP000103",2021-11-08,NA,NA,512349,217841
"UKENTH_TWU_TP000106",2021-11-08,NA,NA,504199,191941
"UKENTH_TWU_TP000113",2021-11-08,NA,NA,515409,174721
"UKENTH_TWU_TP000116",2021-11-08,5.616449301,5.25502362733333,449859,166721
"UKENTH_TWU_TP000122",2021-11-08,NA,NA,471099,170701
"UKENTH_TWU_TP000125",2021-11-08,NA,NA,551499,181901
"UKENTH_TWU_TP000126",2021-11-08,NA,NA,539251,209766
"UKENTH_TWU_TP000133",2021-11-08,NA,NA,494299,179201
"UKENTH_TWU_TP000139",2021-11-08,NA,NA,412709,185801
"UKENTH_TWU_TP000155",2021-11-08,NA,NA,503199,157401
"UKENTH_TWU_TP000159",2021-11-08,NA,NA,454389,202231
"UKENAN_AW_TP000016",2021-11-15,4.096269631,4.05862636466667,508487,249332
"UKENAN_AW_TP000023",2021-11-15,5.947744336,6.17153734933333,535699,340996
"UKENAN_AW_TP000037",2021-11-15,4.876278364,4.98040329166667,493847,268578
"UKENAN_AW_TP000050",2021-11-15,4.816893515,5.252628141,547187,261751
"UKENAN_AW_TP000051",2021-11-15,5.795185548,5.57669036166667,502806,226864
"UKENAN_AW_TP000055",2021-11-15,5.400553665,4.81086326266667,573806,206725
"UKENAN_AW_TP000063",2021-11-15,6.08338466,5.20547996966667,602226,223615
"UKENAN_AW_TP000069",2021-11-15,3.521932868,3.701742464,488411,240500
"UKENAN_AW_TP000082",2021-11-15,6.451178134,5.64974685333333,560459,304206
"UKENAN_AW_TP000107",2021-11-15,5.016731889,4.949033693,481616,261993
"UKENAN_AW_TP000115",2021-11-15,5.350511446,5.23089344333333,651859,311135
"UKENAN_AW_TP000116",2021-11-15,5.280285157,5.290345957,526212,410959
"UKENAN_AW_TP000144",2021-11-15,NA,NA,617466,241968
"UKENAN_AW_TP000148",2021-11-15,6.584593487,5.96391948933333,614064,214273
"UKENAN_AW_TP000154",2021-11-15,5.755675243,5.41107326666667,560275,322372
"UKENAN_AW_TP000161",2021-11-15,5.671181423,5.10409933566667,499884,370410
"UKENAN_AW_TP000170",2021-11-15,5.947523616,5.45530214266667,653429,297861
"UKENAN_AW_TP000200",2021-11-15,2.953951049,4.079252979,627841,307418
"UKENAN_AW_TP000210",2021-11-15,3.463261862,3.66803917633333,521980,298342
"UKENAN_AW_TP000293",2021-11-15,5.051130913,5.27094931066667,545869,314163
"UKENAN_AW_TP000303",2021-11-15,4.876719113,4.87574814533333,573699,190651
"UKENAN_AW_TP000307",2021-11-15,5.159023032,4.889221055,587999,187601
"UKENAN_AW_TP000308",2021-11-15,5.029463776,4.565698993,565353,175767
"UKENMI_ST_TP000018",2021-11-15,5.696408465,5.62755849066667,389999,301651
"UKENMI_ST_TP000036",2021-11-15,5.967631239,5.56741977433333,395499,322271
"UKENMI_ST_TP000056",2021-11-15,4.000206241,3.86898720566667,426849,325511
"UKENMI_ST_TP000060",2021-11-15,5.439443186,5.14774209433333,370979,301401
"UKENMI_ST_TP000062",2021-11-15,5.293583291,5.22397480033333,419379,291391
"UKENMI_ST_TP000068",2021-11-15,4.961353715,4.91832142866667,433599,273701
"UKENMI_ST_TP000074",2021-11-15,5.230676438,5.016585635,439359,334491
"UKENMI_ST_TP000099",2021-11-15,5.432619791,4.99770020366667,380829,216121
"UKENMI_ST_TP000100",2021-11-15,3.677987912,4.67066466933333,402189,301921
"UKENMI_ST_TP000120",2021-11-15,5.901741999,5.86195044466667,382559,273751
"UKENMI_ST_TP000137",2021-11-15,4.46188863,5.73210681,453099,321301
"UKENMI_ST_TP000143",2021-11-15,NA,NA,454829,362421
"UKENMI_ST_TP000156",2021-11-15,NA,NA,416499,292356
"UKENMI_ST_TP000163",2021-11-15,4.022717311,4.14943986066667,464729,342221
"UKENMI_ST_TP000164",2021-11-15,5.121367828,5.13348672133333,433479,295881
"UKENMI_ST_TP000180",2021-11-15,NA,NA,387079,283821
"UKENMI_ST_TP000182",2021-11-15,5.788043302,5.36372244566667,449419,276351
"UKENMI_ST_TP000184",2021-11-15,4.75025148,4.86758603233333,361299,313701
"UKENMI_ST_TP000186",2021-11-15,4.812227903,5.411528699,487449,405991
"UKENMI_ST_TP000199",2021-11-15,6.089588396,5.54155446133333,408459,262631
"UKENMI_ST_TP000207",2021-11-15,5.089003732,4.83126089066667,387819,339051
"UKENMI_ST_TP000208",2021-11-15,3.264449799,4.599469158,378889,204891
"UKENMI_ST_TP000222",2021-11-15,4.861228327,4.415447879,459849,311851
"UKENMI_ST_TP000225",2021-11-15,4.945888134,5.37307033266667,427569,262891
"UKENMI_ST_TP000241",2021-11-15,NA,NA,384619,253411
"UKENMI_ST_TP000256",2021-11-15,5.279214247,5.18893896766667,389929,224861
"UKENNE_NU_TP000012",2021-11-15,5.428378326,5.264704716,456119,524091
"UKENNE_NU_TP000028",2021-11-15,NA,NA,441059,556121
"UKENNE_NU_TP000030",2021-11-15,6.217315413,5.85189263066667,444099,542631
"UKENNE_NU_TP000031",2021-11-15,4.948552378,4.569691881,433599,566401
"UKENNE_NU_TP000039",2021-11-15,NA,NA,462098,522827
"UKENNE_NU_TP000046",2021-11-15,NA,NA,451989,527651
"UKENNE_NU_TP000048",2021-11-15,5.163405064,5.3007042275,432099,550801
"UKENNE_NU_TP000051",2021-11-15,5.017589204,5.32214870033333,428919,511531
"UKENNE_NU_TP000055",2021-11-15,5.983664375,5.79696736533333,432799,555701
"UKENNE_YW_TP000029",2021-11-15,3.033032453,4.38003156733333,460089,447151
"UKENNE_YW_TP000054",2021-11-15,NA,NA,444556,394415
"UKENNE_YW_TP000057",2021-11-15,4.872454266,4.732743856,439589,391567
"UKENNE_YW_TP000063",2021-11-15,3.868591844,4.295646058,435069,420411
"UKENNE_YW_TP000082",2021-11-15,NA,NA,418979,438751
"UKENNE_YW_TP000086",2021-11-15,NA,NA,409249,422391
"UKENNE_YW_TP000094",2021-11-15,4.787633313,4.55804236833333,418099,420701
"UKENNE_YW_TP000095",2021-11-15,NA,NA,516284,429068
"UKENNE_YW_TP000096",2021-11-15,3.749629399,4.16893544966667,408519,441231
"UKENNE_YW_TP000098",2021-11-15,NA,NA,434649,430711
"UKENNE_YW_TP000102",2021-11-15,5.395723945,5.12163850133333,437799,407001
"UKENNE_YW_TP000107",2021-11-15,NA,NA,426089,419971
"UKENNE_YW_TP000112",2021-11-15,4.654452084,4.75522017666667,439229,374651
"UKENNE_YW_TP000119",2021-11-15,6.361281049,6.011052949,460189,405981
"UKENNE_YW_TP000141",2021-11-15,3.07906741,3.87108553733333,443369,385781
"UKENNW_UU_TP000012",2021-11-15,6.306852716,5.26217799366667,321942,468543
"UKENNW_UU_TP000017",2021-11-15,NA,NA,332919,389491
"UKENNW_UU_TP000018",2021-11-15,5.577699294,5.49187975366667,360469,429411
"UKENNW_UU_TP000019",2021-11-15,3.613664255,4.122590466,376549,404691
"UKENNW_UU_TP000023",2021-11-15,NA,NA,334328,385183
"UKENNW_UU_TP000024",2021-11-15,5.294207418,4.38882652633333,382849,435121
"UKENNW_UU_TP000026",2021-11-15,3.449758588,4.508345321,380039,407811
"UKENNW_UU_TP000027",2021-11-15,4.785960134,5.00323583633333,338811,556534
"UKENNW_UU_TP000038",2021-11-15,NA,NA,366639,357111
"UKENNW_UU_TP000047",2021-11-15,5.390594306,5.29663344933333,342338,374328
"UKENNW_UU_TP000050",2021-11-15,NA,NA,333099,446501
"UKENNW_UU_TP000067",2021-11-15,5.223280738,5.128294238,393789,394841
"UKENNW_UU_TP000068",2021-11-15,NA,NA,375619,433371
"UKENNW_UU_TP000076",2021-11-15,5.87916147,5.09023845766667,345699,458711
"UKENNW_UU_TP000078",2021-11-15,4.390365537,5.07801294966667,365809,399001
"UKENNW_UU_TP000084",2021-11-15,4.333447025,4.76653532066667,389609,378201
"UKENNW_UU_TP000095",2021-11-15,5.509848977,5.26474074166667,324149,390251
"UKENNW_UU_TP000102",2021-11-15,5.010333611,4.54885437466667,345709,427931
"UKENNW_UU_TP000103",2021-11-15,5.018576349,4.50870642,388287,412525
"UKENNW_UU_TP000110",2021-11-15,NA,NA,333486,392845
"UKENNW_UU_TP000115",2021-11-15,NA,NA,353579,395921
"UKENNW_UU_TP000116",2021-11-15,5.193310632,4.462610822,386519,389821
"UKENNW_UU_TP000124",2021-11-15,4.040142486,4.224277763,358039,386891
"UKENNW_UU_TP000133",2021-11-15,5.222855295,4.91669343133333,348172,411615
"UKENSO_SW_TP000001",2021-11-15,NA,NA,438718,112480
"UKENSO_SW_TP000004",2021-11-15,5.278352289,4.78042915433333,470951,105443
"UKENSO_SW_TP000008",2021-11-15,4.980566788,4.98282829966667,456846,103242
"UKENSO_SW_TP000011",2021-11-15,5.139237856,5.16015448066667,438275,111125
"UKENSO_SW_TP000013",2021-11-15,5.261460423,5.679981086,446839,117931
