"","site_code","one_week_date","Log10_NoV_norm"
"1450","UKENNE_YW_TP000102",2021-12-13,6.162195192
"1451","UKENNE_YW_TP000102",2021-12-27,5.670834596
"1452","UKENNE_YW_TP000102",2022-01-10,4.321095751
"1453","UKENNE_YW_TP000102",2022-01-24,4.252279877
"1454","UKENNE_YW_TP000102",2022-02-07,6.080100666
"1455","UKENNE_YW_TP000102",2022-02-21,4.554142671
"1456","UKENNE_YW_TP000102",2022-03-07,5.446575163
"1457","UKENNE_YW_TP000102",2022-03-21,5.65302477
"1458","UKENNE_YW_TP000107",2021-05-24,3.151602837
"1459","UKENNE_YW_TP000107",2021-06-07,2.864522012
"1460","UKENNE_YW_TP000107",2021-06-21,4.196275745
"1461","UKENNE_YW_TP000107",2021-07-05,3.628697472
"1462","UKENNE_YW_TP000107",2021-07-19,4.646883621
"1463","UKENNE_YW_TP000107",2021-08-02,5.093136961
"1464","UKENNE_YW_TP000107",2021-08-16,4.219373272
"1465","UKENNE_YW_TP000107",2021-08-30,3.469890863
"1466","UKENNE_YW_TP000107",2021-09-13,5.079220277
"1467","UKENNE_YW_TP000107",2021-09-27,4.11522379
"1468","UKENNE_YW_TP000107",2021-10-11,4.993432229
"1469","UKENNE_YW_TP000107",2021-10-25,3.962467253
"1470","UKENNE_YW_TP000107",2021-11-08,4.212071917
"1471","UKENNE_YW_TP000107",2021-11-22,3.293783519
"1472","UKENNE_YW_TP000107",2021-12-06,3.104608162
"1473","UKENNE_YW_TP000107",2021-12-27,5.006478428
"1474","UKENNE_YW_TP000107",2022-01-03,3.654196641
"1475","UKENNE_YW_TP000107",2022-01-17,4.710047959
"1476","UKENNE_YW_TP000107",2022-01-31,3.108071611
"1477","UKENNE_YW_TP000107",2022-02-14,5.363305665
"1478","UKENNE_YW_TP000107",2022-02-28,5.727606947
"1479","UKENNE_YW_TP000107",2022-03-14,5.294263682
"1480","UKENNE_YW_TP000112",2021-05-31,4.04181964
"1481","UKENNE_YW_TP000112",2021-06-14,4.232915857
"1482","UKENNE_YW_TP000112",2021-06-28,5.180507289
"1483","UKENNE_YW_TP000112",2021-07-12,3.635503016
"1484","UKENNE_YW_TP000112",2021-07-26,4.524014678
"1485","UKENNE_YW_TP000112",2021-08-09,6.405036415
"1486","UKENNE_YW_TP000112",2021-08-23,5.01641415
"1487","UKENNE_YW_TP000112",2021-09-06,4.818638338
"1488","UKENNE_YW_TP000112",2021-09-20,4.007582486
"1489","UKENNE_YW_TP000112",2021-10-04,5.527291165
"1490","UKENNE_YW_TP000112",2021-10-18,4.808205949
"1491","UKENNE_YW_TP000112",2021-11-01,4.803002497
"1492","UKENNE_YW_TP000112",2021-11-15,4.654452084
"1493","UKENNE_YW_TP000112",2021-11-29,4.899498647
"1494","UKENNE_YW_TP000112",2021-12-13,6.124395428
"1495","UKENNE_YW_TP000112",2021-12-27,5.138488646
"1496","UKENNE_YW_TP000112",2022-01-03,4.338561669
"1497","UKENNE_YW_TP000112",2022-01-24,5.769177584
"1498","UKENNE_YW_TP000112",2022-02-07,5.12892045
"1499","UKENNE_YW_TP000112",2022-02-21,4.749782988
"1500","UKENNE_YW_TP000112",2022-03-07,5.364180616
"1501","UKENNE_YW_TP000112",2022-03-21,5.303019445
"1502","UKENNE_YW_TP000119",2021-05-31,4.643395943
"1503","UKENNE_YW_TP000119",2021-06-14,5.231218657
"1504","UKENNE_YW_TP000119",2021-06-28,5.681086755
"1505","UKENNE_YW_TP000119",2021-07-12,5.534299111
"1506","UKENNE_YW_TP000119",2021-07-26,5.673553444
"1507","UKENNE_YW_TP000119",2021-08-09,5.619290539
"1508","UKENNE_YW_TP000119",2021-08-23,6.209534826
"1509","UKENNE_YW_TP000119",2021-09-06,5.658716158
"1510","UKENNE_YW_TP000119",2021-09-20,3.263552446
"1511","UKENNE_YW_TP000119",2021-10-04,5.552638204
"1512","UKENNE_YW_TP000119",2021-10-18,5.800714433
"1513","UKENNE_YW_TP000119",2021-11-01,5.871163365
"1514","UKENNE_YW_TP000119",2021-11-15,6.361281049
"1515","UKENNE_YW_TP000119",2021-11-29,6.139848056
"1516","UKENNE_YW_TP000119",2021-12-13,5.844048211
"1517","UKENNE_YW_TP000119",2021-12-27,5.640594422
"1518","UKENNE_YW_TP000119",2022-01-10,4.595083069
"1519","UKENNE_YW_TP000119",2022-01-24,3.495651677
"1520","UKENNE_YW_TP000119",2022-02-07,5.649401782
"1521","UKENNE_YW_TP000119",2022-02-21,5.574286222
"1522","UKENNE_YW_TP000119",2022-03-07,6.14968729
"1523","UKENNE_YW_TP000119",2022-03-21,5.111859357
"1524","UKENNE_YW_TP000141",2021-05-31,4.888523228
"1525","UKENNE_YW_TP000141",2021-06-14,4.922790146
"1526","UKENNE_YW_TP000141",2021-06-28,4.994291379
"1527","UKENNE_YW_TP000141",2021-07-12,2.99990461
"1528","UKENNE_YW_TP000141",2021-07-26,5.145913222
"1529","UKENNE_YW_TP000141",2021-08-09,4.931312388
"1530","UKENNE_YW_TP000141",2021-08-23,6.085007043
"1531","UKENNE_YW_TP000141",2021-09-06,5.066793381
"1532","UKENNE_YW_TP000141",2021-09-20,5.453805406
"1533","UKENNE_YW_TP000141",2021-10-04,5.062914722
"1534","UKENNE_YW_TP000141",2021-10-18,4.039137099
"1535","UKENNE_YW_TP000141",2021-11-01,4.495052103
"1536","UKENNE_YW_TP000141",2021-11-15,3.07906741
"1537","UKENNE_YW_TP000141",2021-11-29,5.536364506
"1538","UKENNE_YW_TP000141",2021-12-13,5.346463093
"1539","UKENNE_YW_TP000141",2021-12-27,4.007838024
"1540","UKENNE_YW_TP000141",2022-01-10,5.143068137
"1541","UKENNE_YW_TP000141",2022-01-24,2.999253691
"1542","UKENNE_YW_TP000141",2022-02-07,3.975954624
"1543","UKENNE_YW_TP000141",2022-02-21,5.799763149
"1544","UKENNE_YW_TP000141",2022-03-07,4.753918619
"1545","UKENNE_YW_TP000141",2022-03-21,5.426168785
"1546","UKENNW_UU_TP000012",2021-05-31,4.925826852
"1547","UKENNW_UU_TP000012",2021-06-07,5.762935108
"1548","UKENNW_UU_TP000012",2021-06-28,5.348575626
"1549","UKENNW_UU_TP000012",2021-07-12,5.441088055
"1550","UKENNW_UU_TP000012",2021-07-26,5.220904333
"1551","UKENNW_UU_TP000012",2021-08-09,5.996235495
"1552","UKENNW_UU_TP000012",2021-08-23,4.77881928
"1553","UKENNW_UU_TP000012",2021-09-06,4.521161089
"1554","UKENNW_UU_TP000012",2021-09-20,4.95731477
"1555","UKENNW_UU_TP000012",2021-10-04,5.30253511
"1556","UKENNW_UU_TP000012",2021-10-18,4.976812306
"1557","UKENNW_UU_TP000012",2021-11-01,4.502868959
"1558","UKENNW_UU_TP000012",2021-11-15,6.306852716
"1559","UKENNW_UU_TP000012",2021-11-29,6.046605492
"1560","UKENNW_UU_TP000012",2021-12-13,6.477029124
"1561","UKENNW_UU_TP000012",2021-12-27,5.623631707
"1562","UKENNW_UU_TP000012",2022-01-03,5.494497171
"1563","UKENNW_UU_TP000012",2022-01-24,4.381968456
"1564","UKENNW_UU_TP000012",2022-02-07,5.029070277
"1565","UKENNW_UU_TP000012",2022-02-21,5.617581322
"1566","UKENNW_UU_TP000012",2022-03-07,6.261167329
"1567","UKENNW_UU_TP000012",2022-03-21,5.87312256
"1568","UKENNW_UU_TP000017",2021-12-20,5.215946613
"1569","UKENNW_UU_TP000017",2022-01-03,5.594070174
"1570","UKENNW_UU_TP000017",2022-01-17,5.253328663
"1571","UKENNW_UU_TP000017",2022-01-31,5.957910281
"1572","UKENNW_UU_TP000017",2022-02-14,6.595896989
"1573","UKENNW_UU_TP000017",2022-02-28,5.10918907
"1574","UKENNW_UU_TP000017",2022-03-14,5.961190632
"1575","UKENNW_UU_TP000017",2022-03-28,6.241937148
"1576","UKENNW_UU_TP000018",2021-05-31,4.312214638
"1577","UKENNW_UU_TP000018",2021-06-07,3.947006945
"1578","UKENNW_UU_TP000018",2021-06-28,4.893892536
"1579","UKENNW_UU_TP000018",2021-07-12,4.290805018
"1580","UKENNW_UU_TP000018",2021-07-26,4.505933599
"1581","UKENNW_UU_TP000018",2021-08-09,5.180972658
"1582","UKENNW_UU_TP000018",2021-08-23,4.500416417
"1583","UKENNW_UU_TP000018",2021-09-06,3.010348054
"1584","UKENNW_UU_TP000018",2021-09-20,4.859100907
"1585","UKENNW_UU_TP000018",2021-10-04,5.390067061
"1586","UKENNW_UU_TP000018",2021-10-18,5.166777576
"1587","UKENNW_UU_TP000018",2021-11-01,5.731162391
"1588","UKENNW_UU_TP000018",2021-11-15,5.577699294
"1589","UKENNW_UU_TP000018",2021-11-29,5.813548254
"1590","UKENNW_UU_TP000018",2021-12-13,5.315860096
"1591","UKENNW_UU_TP000018",2021-12-27,5.807457848
"1592","UKENNW_UU_TP000018",2022-01-10,4.536759153
"1593","UKENNW_UU_TP000018",2022-01-24,5.537892707
"1594","UKENNW_UU_TP000018",2022-02-07,5.394201483
"1595","UKENNW_UU_TP000018",2022-02-21,5.880505655
"1596","UKENNW_UU_TP000018",2022-03-07,5.436435618
"1597","UKENNW_UU_TP000018",2022-03-21,5.351061463
"1598","UKENNW_UU_TP000019",2021-05-31,4.321526907
"1599","UKENNW_UU_TP000019",2021-06-14,4.138596996
"1600","UKENNW_UU_TP000019",2021-06-28,4.199258499
"1601","UKENNW_UU_TP000019",2021-07-12,4.785174375
"1602","UKENNW_UU_TP000019",2021-07-26,4.284024
"1603","UKENNW_UU_TP000019",2021-08-09,3.671908922
"1604","UKENNW_UU_TP000019",2021-08-23,4.325915034
"1605","UKENNW_UU_TP000019",2021-09-06,4.013695776
"1606","UKENNW_UU_TP000019",2021-09-20,4.219561634
"1607","UKENNW_UU_TP000019",2021-10-04,4.57189445
"1608","UKENNW_UU_TP000019",2021-10-18,4.115143425
"1609","UKENNW_UU_TP000019",2021-11-01,4.638963718
"1610","UKENNW_UU_TP000019",2021-11-15,3.613664255
"1611","UKENNW_UU_TP000019",2021-11-29,4.810958697
"1612","UKENNW_UU_TP000019",2021-12-13,4.907437331
"1613","UKENNW_UU_TP000019",2021-12-27,5.473418359
"1614","UKENNW_UU_TP000019",2022-01-10,4.906550554
"1615","UKENNW_UU_TP000019",2022-01-24,4.706351351
"1616","UKENNW_UU_TP000019",2022-02-07,4.415462461
"1617","UKENNW_UU_TP000019",2022-02-21,5.897643121
"1618","UKENNW_UU_TP000019",2022-03-07,4.244083024
"1619","UKENNW_UU_TP000019",2022-03-21,4.674903164
"1620","UKENNW_UU_TP000023",2021-12-20,5.858047802
"1621","UKENNW_UU_TP000023",2022-01-03,5.215060164
"1622","UKENNW_UU_TP000023",2022-01-17,5.237177117
"1623","UKENNW_UU_TP000023",2022-01-31,6.529515053
"1624","UKENNW_UU_TP000023",2022-02-14,5.969476278
"1625","UKENNW_UU_TP000023",2022-02-28,6.508717172
"1626","UKENNW_UU_TP000023",2022-03-14,6.080319225
"1627","UKENNW_UU_TP000023",2022-03-28,6.761839323
"1628","UKENNW_UU_TP000024",2021-05-31,4.925980906
"1629","UKENNW_UU_TP000024",2021-06-07,5.312347155
"1630","UKENNW_UU_TP000024",2021-06-28,4.953244875
"1631","UKENNW_UU_TP000024",2021-07-12,4.80801705
"1632","UKENNW_UU_TP000024",2021-07-26,4.899737982
"1633","UKENNW_UU_TP000024",2021-08-09,5.143124195
"1634","UKENNW_UU_TP000024",2021-08-23,4.502961774
"1635","UKENNW_UU_TP000024",2021-09-06,4.904747338
"1636","UKENNW_UU_TP000024",2021-09-20,4.957219962
"1637","UKENNW_UU_TP000024",2021-10-04,4.719599258
"1638","UKENNW_UU_TP000024",2021-10-18,3.825102312
"1639","UKENNW_UU_TP000024",2021-11-01,4.047169849
"1640","UKENNW_UU_TP000024",2021-11-15,5.294207418
"1641","UKENNW_UU_TP000024",2021-11-29,5.438766619
"1642","UKENNW_UU_TP000024",2021-12-13,6.030569678
"1643","UKENNW_UU_TP000024",2022-01-03,5.83280684
"1644","UKENNW_UU_TP000024",2022-01-10,5.818196734
"1645","UKENNW_UU_TP000024",2022-01-24,4.968304996
"1646","UKENNW_UU_TP000024",2022-02-07,5.184223743
"1647","UKENNW_UU_TP000024",2022-02-21,6.44981798
"1648","UKENNW_UU_TP000024",2022-03-07,6.116344913
"1649","UKENNW_UU_TP000024",2022-03-21,5.619040979
"1650","UKENNW_UU_TP000026",2021-05-31,4.316908332
"1651","UKENNW_UU_TP000026",2021-06-14,4.887295259
"1652","UKENNW_UU_TP000026",2021-06-28,5.106185015
"1653","UKENNW_UU_TP000026",2021-07-12,4.735320946
"1654","UKENNW_UU_TP000026",2021-07-26,4.745675831
"1655","UKENNW_UU_TP000026",2021-08-09,4.441588562
"1656","UKENNW_UU_TP000026",2021-08-23,5.018213666
"1657","UKENNW_UU_TP000026",2021-09-06,4.992415664
"1658","UKENNW_UU_TP000026",2021-09-20,2.712566164
"1659","UKENNW_UU_TP000026",2021-10-04,4.226611371
"1660","UKENNW_UU_TP000026",2021-10-18,4.879666445
"1661","UKENNW_UU_TP000026",2021-11-01,5.19561093
"1662","UKENNW_UU_TP000026",2021-11-15,3.449758588
"1663","UKENNW_UU_TP000026",2021-11-29,5.114130354
"1664","UKENNW_UU_TP000026",2021-12-13,4.891535621
"1665","UKENNW_UU_TP000026",2022-01-03,5.331022896
"1666","UKENNW_UU_TP000026",2022-01-10,5.60155112
"1667","UKENNW_UU_TP000026",2022-01-24,5.340910013
"1668","UKENNW_UU_TP000026",2022-02-07,5.745598229
"1669","UKENNW_UU_TP000026",2022-02-21,6.076463241
"1670","UKENNW_UU_TP000026",2022-03-07,5.726684024
"1671","UKENNW_UU_TP000026",2022-03-21,6.187110224
"1672","UKENNW_UU_TP000027",2021-05-31,3.247209071
"1673","UKENNW_UU_TP000027",2021-06-14,5.083587637
"1674","UKENNW_UU_TP000027",2021-06-28,3.936318398
"1675","UKENNW_UU_TP000027",2021-07-12,4.175769931
"1676","UKENNW_UU_TP000027",2021-07-26,5.531914677
"1677","UKENNW_UU_TP000027",2021-08-09,5.076427895
"1678","UKENNW_UU_TP000027",2021-08-23,5.35475796
"1679","UKENNW_UU_TP000027",2021-09-06,5.401560687
"1680","UKENNW_UU_TP000027",2021-09-20,4.951771304
"1681","UKENNW_UU_TP000027",2021-10-04,5.320384208
"1682","UKENNW_UU_TP000027",2021-10-18,4.920578153
"1683","UKENNW_UU_TP000027",2021-11-01,5.303169222
"1684","UKENNW_UU_TP000027",2021-11-15,4.785960134
"1685","UKENNW_UU_TP000027",2021-11-29,5.188913875
"1686","UKENNW_UU_TP000027",2021-12-13,4.708291709
"1687","UKENNW_UU_TP000027",2021-12-27,5.270130447
"1688","UKENNW_UU_TP000027",2022-01-10,5.407865795
"1689","UKENNW_UU_TP000027",2022-01-24,5.569329766
"1690","UKENNW_UU_TP000027",2022-02-07,5.702077995
"1691","UKENNW_UU_TP000027",2022-02-21,5.677893065
"1692","UKENNW_UU_TP000027",2022-03-07,5.831553625
"1693","UKENNW_UU_TP000027",2022-03-21,4.665606362
"1694","UKENNW_UU_TP000038",2021-05-24,3.517387493
"1695","UKENNW_UU_TP000038",2021-06-07,4.546097953
"1696","UKENNW_UU_TP000038",2021-06-21,4.536069896
"1697","UKENNW_UU_TP000038",2021-07-12,5.478229013
"1698","UKENNW_UU_TP000038",2021-07-19,5.496945077
"1699","UKENNW_UU_TP000038",2021-08-02,5.577704468
"1700","UKENNW_UU_TP000038",2021-08-16,5.183799771
"1701","UKENNW_UU_TP000038",2021-08-30,5.610777716
"1702","UKENNW_UU_TP000038",2021-09-13,5.369091834
"1703","UKENNW_UU_TP000038",2021-09-27,6.117143876
"1704","UKENNW_UU_TP000038",2021-10-11,4.901995562
"1705","UKENNW_UU_TP000038",2021-10-25,5.915088245
"1706","UKENNW_UU_TP000038",2021-11-08,5.074304826
"1707","UKENNW_UU_TP000038",2021-11-22,5.026691292
"1708","UKENNW_UU_TP000038",2021-12-06,5.265005863
"1709","UKENNW_UU_TP000038",2021-12-27,5.395559046
"1710","UKENNW_UU_TP000038",2022-01-03,4.704684399
"1711","UKENNW_UU_TP000038",2022-01-24,3.621433394
"1712","UKENNW_UU_TP000038",2022-01-31,5.705521515
"1713","UKENNW_UU_TP000038",2022-02-21,6.676019086
"1714","UKENNW_UU_TP000038",2022-02-28,5.513707596
"1715","UKENNW_UU_TP000038",2022-03-14,5.214547763
"1716","UKENNW_UU_TP000047",2021-07-19,5.0209361525
"1717","UKENNW_UU_TP000047",2021-07-26,5.37041574
"1718","UKENNW_UU_TP000047",2021-08-16,5.628974958
"1719","UKENNW_UU_TP000047",2021-08-23,6.153849286
"1720","UKENNW_UU_TP000047",2021-09-06,5.751506173
"1721","UKENNW_UU_TP000047",2021-09-20,6.097648224
"1722","UKENNW_UU_TP000047",2021-10-04,5.730880698
"1723","UKENNW_UU_TP000047",2021-10-18,5.450004257
"1724","UKENNW_UU_TP000047",2021-11-01,5.049301785
"1725","UKENNW_UU_TP000047",2021-11-15,5.390594306
"1726","UKENNW_UU_TP000047",2021-12-06,6.263781001
"1727","UKENNW_UU_TP000047",2021-12-13,5.696395833
"1728","UKENNW_UU_TP000047",2022-01-03,5.633835085
"1729","UKENNW_UU_TP000047",2022-01-10,5.346022465
"1730","UKENNW_UU_TP000047",2022-01-24,5.877122572
"1731","UKENNW_UU_TP000047",2022-02-07,6.299775535
"1732","UKENNW_UU_TP000047",2022-02-21,6.502062035
"1733","UKENNW_UU_TP000047",2022-03-07,6.399324394
"1734","UKENNW_UU_TP000047",2022-03-21,6.792277294
"1735","UKENNW_UU_TP000050",2021-05-24,4.096038701
"1736","UKENNW_UU_TP000050",2021-06-07,5.173743213
"1737","UKENNW_UU_TP000050",2021-06-21,5.274374177
"1738","UKENNW_UU_TP000050",2021-07-05,5.435471542
"1739","UKENNW_UU_TP000050",2021-07-19,4.704773561
"1740","UKENNW_UU_TP000050",2021-08-02,5.221406038
"1741","UKENNW_UU_TP000050",2021-08-16,5.332583786
"1742","UKENNW_UU_TP000050",2021-08-30,5.229470634
"1743","UKENNW_UU_TP000050",2021-09-13,5.103635189
"1744","UKENNW_UU_TP000050",2021-09-27,4.904426179
"1745","UKENNW_UU_TP000050",2021-10-11,4.755295184
"1746","UKENNW_UU_TP000050",2021-10-25,3.647695708
"1747","UKENNW_UU_TP000050",2021-11-08,5.489405968
"1748","UKENNW_UU_TP000050",2021-11-22,3.141164358
"1749","UKENNW_UU_TP000050",2021-12-06,5.322229166
"1750","UKENNW_UU_TP000050",2021-12-27,5.520950132
"1751","UKENNW_UU_TP000050",2022-01-03,4.909201439
"1752","UKENNW_UU_TP000050",2022-01-17,5.319603685
"1753","UKENNW_UU_TP000050",2022-01-31,5.718114028
"1754","UKENNW_UU_TP000050",2022-02-14,5.109946764
"1755","UKENNW_UU_TP000050",2022-02-28,6.16852821
"1756","UKENNW_UU_TP000050",2022-03-14,5.159633705
"1757","UKENNW_UU_TP000067",2021-05-31,4.778652748
"1758","UKENNW_UU_TP000067",2021-06-14,5.101711922
"1759","UKENNW_UU_TP000067",2021-06-28,5.108803611
"1760","UKENNW_UU_TP000067",2021-07-12,4.276106571
"1761","UKENNW_UU_TP000067",2021-07-26,5.23519345
"1762","UKENNW_UU_TP000067",2021-08-09,5.160775605
"1763","UKENNW_UU_TP000067",2021-08-23,5.612839503
"1764","UKENNW_UU_TP000067",2021-09-06,5.47097824
"1765","UKENNW_UU_TP000067",2021-09-20,5.536220639
"1766","UKENNW_UU_TP000067",2021-10-04,5.74842806
"1767","UKENNW_UU_TP000067",2021-10-18,5.022771965
"1768","UKENNW_UU_TP000067",2021-11-01,5.138830011
"1769","UKENNW_UU_TP000067",2021-11-15,5.223280738
"1770","UKENNW_UU_TP000067",2021-11-29,5.644057893
"1771","UKENNW_UU_TP000067",2021-12-13,5.439735298
"1772","UKENNW_UU_TP000067",2021-12-27,5.89925025
"1773","UKENNW_UU_TP000067",2022-01-10,4.691845882
"1774","UKENNW_UU_TP000067",2022-01-24,5.447372625
"1775","UKENNW_UU_TP000067",2022-02-07,4.972686192
"1776","UKENNW_UU_TP000067",2022-02-21,3.775512731
"1777","UKENNW_UU_TP000067",2022-03-07,6.164219853
"1778","UKENNW_UU_TP000067",2022-03-21,4.248613157
"1779","UKENNW_UU_TP000068",2021-08-16,5.088868844
"1780","UKENNW_UU_TP000068",2021-08-30,5.295557207
"1781","UKENNW_UU_TP000068",2021-09-13,5.494959209
"1782","UKENNW_UU_TP000068",2021-09-27,4.11756468
"1783","UKENNW_UU_TP000068",2021-10-11,5.489168073
"1784","UKENNW_UU_TP000068",2021-10-25,4.560550131
"1785","UKENNW_UU_TP000068",2021-11-08,5.730244739
"1786","UKENNW_UU_TP000068",2021-11-22,5.270593927
"1787","UKENNW_UU_TP000068",2021-12-06,5.90358198
"1788","UKENNW_UU_TP000068",2021-12-27,5.348830751
"1789","UKENNW_UU_TP000068",2022-01-03,5.77653662
"1790","UKENNW_UU_TP000068",2022-01-17,5.110257659
"1791","UKENNW_UU_TP000068",2022-01-31,5.487985378
"1792","UKENNW_UU_TP000068",2022-02-14,5.757981371
"1793","UKENNW_UU_TP000068",2022-02-28,5.502629408
"1794","UKENNW_UU_TP000068",2022-03-14,4.884389627
"1795","UKENNW_UU_TP000076",2021-05-31,4.800775006
"1796","UKENNW_UU_TP000076",2021-06-14,5.086225657
"1797","UKENNW_UU_TP000076",2021-06-28,5.138122075
"1798","UKENNW_UU_TP000076",2021-07-12,5.05260354
"1799","UKENNW_UU_TP000076",2021-07-26,5.380638556
"1800","UKENNW_UU_TP000076",2021-08-09,5.901847093
"1801","UKENNW_UU_TP000076",2021-08-23,6.014292357
"1802","UKENNW_UU_TP000076",2021-09-06,5.641515977
"1803","UKENNW_UU_TP000076",2021-09-20,5.991916645
"1804","UKENNW_UU_TP000076",2021-10-04,5.495521411
"1805","UKENNW_UU_TP000076",2021-10-18,4.871091816
"1806","UKENNW_UU_TP000076",2021-11-01,4.520462087
"1807","UKENNW_UU_TP000076",2021-11-15,5.87916147
"1808","UKENNW_UU_TP000076",2021-11-29,5.974011316
"1809","UKENNW_UU_TP000076",2021-12-13,5.809412677
"1810","UKENNW_UU_TP000076",2021-12-27,5.736683325
"1811","UKENNW_UU_TP000076",2022-01-10,4.631499944
"1812","UKENNW_UU_TP000076",2022-01-24,5.383858792
"1813","UKENNW_UU_TP000076",2022-02-07,5.041661919
"1814","UKENNW_UU_TP000076",2022-02-21,5.450431546
"1815","UKENNW_UU_TP000076",2022-03-07,6.546954107
"1816","UKENNW_UU_TP000076",2022-03-21,3.485578646
"1817","UKENNW_UU_TP000078",2021-05-31,4.4552416885
"1818","UKENNW_UU_TP000078",2021-06-14,5.075106183
"1819","UKENNW_UU_TP000078",2021-06-28,4.976381193
"1820","UKENNW_UU_TP000078",2021-07-19,4.250415432
"1821","UKENNW_UU_TP000078",2021-07-26,5.561802966
"1822","UKENNW_UU_TP000078",2021-08-09,4.874192424
"1823","UKENNW_UU_TP000078",2021-08-23,5.321917157
"1824","UKENNW_UU_TP000078",2021-09-06,4.981667545
"1825","UKENNW_UU_TP000078",2021-09-13,4.77578699
"1826","UKENNW_UU_TP000078",2021-09-20,5.148763553
"1827","UKENNW_UU_TP000078",2021-10-04,5.744640264
"1828","UKENNW_UU_TP000078",2021-10-18,5.485675674
"1829","UKENNW_UU_TP000078",2021-11-01,5.357997638
"1830","UKENNW_UU_TP000078",2021-11-15,4.390365537
"1831","UKENNW_UU_TP000078",2021-11-29,5.37057103
"1832","UKENNW_UU_TP000078",2021-12-13,4.079808016
"1833","UKENNW_UU_TP000078",2022-01-03,4.849180962
"1834","UKENNW_UU_TP000078",2022-01-10,4.274636764
"1835","UKENNW_UU_TP000078",2022-01-24,5.4402727
"1836","UKENNW_UU_TP000078",2022-02-07,6.713059818
"1837","UKENNW_UU_TP000078",2022-02-21,5.136461269
"1838","UKENNW_UU_TP000078",2022-03-07,6.116197797
"1839","UKENNW_UU_TP000078",2022-03-21,5.757989921
"1840","UKENNW_UU_TP000084",2021-05-31,3.599970392
"1841","UKENNW_UU_TP000084",2021-06-14,NA
"1842","UKENNW_UU_TP000084",2021-06-28,4.526939335
"1843","UKENNW_UU_TP000084",2021-07-12,4.326593086
"1844","UKENNW_UU_TP000084",2021-07-26,5.279725609
"1845","UKENNW_UU_TP000084",2021-08-09,5.435690092
"1846","UKENNW_UU_TP000084",2021-08-23,5.721441179
"1847","UKENNW_UU_TP000084",2021-09-06,5.31509159
"1848","UKENNW_UU_TP000084",2021-09-20,5.58337177
"1849","UKENNW_UU_TP000084",2021-10-04,4.56015389
"1850","UKENNW_UU_TP000084",2021-10-18,5.016765905
"1851","UKENNW_UU_TP000084",2021-11-01,4.949393032
"1852","UKENNW_UU_TP000084",2021-11-15,4.333447025
"1853","UKENNW_UU_TP000084",2021-11-29,4.917772421
"1854","UKENNW_UU_TP000084",2021-12-13,6.268933166
"1855","UKENNW_UU_TP000084",2022-01-03,5.859402521
"1856","UKENNW_UU_TP000084",2022-01-10,4.795180299
"1857","UKENNW_UU_TP000084",2022-01-24,5.684524627
"1858","UKENNW_UU_TP000084",2022-02-07,5.416346331
"1859","UKENNW_UU_TP000084",2022-02-21,4.798173524
"1860","UKENNW_UU_TP000084",2022-03-07,5.400869219
"1861","UKENNW_UU_TP000084",2022-03-14,6.172672164
"1862","UKENNW_UU_TP000095",2021-05-31,4.575183615
"1863","UKENNW_UU_TP000095",2021-06-07,4.948828409
"1864","UKENNW_UU_TP000095",2021-06-28,5.045462244
"1865","UKENNW_UU_TP000095",2021-07-12,5.136088522
"1866","UKENNW_UU_TP000095",2021-07-26,5.621257634
"1867","UKENNW_UU_TP000095",2021-08-09,5.952872338
"1868","UKENNW_UU_TP000095",2021-08-23,5.981031724
"1869","UKENNW_UU_TP000095",2021-09-06,5.505842067
"1870","UKENNW_UU_TP000095",2021-09-20,5.19005681
"1871","UKENNW_UU_TP000095",2021-10-04,5.760708259
"1872","UKENNW_UU_TP000095",2021-10-18,5.340654066
"1873","UKENNW_UU_TP000095",2021-11-01,4.943719182
"1874","UKENNW_UU_TP000095",2021-11-15,5.509848977
"1875","UKENNW_UU_TP000095",2021-11-29,3.744620203
"1876","UKENNW_UU_TP000095",2021-12-13,5.665138463
"1877","UKENNW_UU_TP000095",2022-01-03,5.613482042
"1878","UKENNW_UU_TP000095",2022-01-10,5.171593572
"1879","UKENNW_UU_TP000095",2022-01-24,3.464074923
"1880","UKENNW_UU_TP000095",2022-02-07,6.015231333
"1881","UKENNW_UU_TP000095",2022-02-21,6.320451311
"1882","UKENNW_UU_TP000095",2022-03-07,6.243847441
"1883","UKENNW_UU_TP000095",2022-03-21,6.052441799
"1884","UKENNW_UU_TP000102",2021-05-31,4.884091133
"1885","UKENNW_UU_TP000102",2021-06-14,4.549385182
"1886","UKENNW_UU_TP000102",2021-06-28,2.741016752
"1887","UKENNW_UU_TP000102",2021-07-12,4.885688796
"1888","UKENNW_UU_TP000102",2021-07-26,2.998087838
"1889","UKENNW_UU_TP000102",2021-08-09,4.052804513
"1890","UKENNW_UU_TP000102",2021-08-23,4.407943832
"1891","UKENNW_UU_TP000102",2021-09-06,5.459259546
"1892","UKENNW_UU_TP000102",2021-09-20,5.484507623
"1893","UKENNW_UU_TP000102",2021-10-04,4.679094295
"1894","UKENNW_UU_TP000102",2021-10-18,3.321354558
"1895","UKENNW_UU_TP000102",2021-11-01,5.314874955
"1896","UKENNW_UU_TP000102",2021-11-15,5.010333611
"1897","UKENNW_UU_TP000102",2021-11-29,5.183615897
"1898","UKENNW_UU_TP000102",2021-12-13,4.701463875
"1899","UKENNW_UU_TP000102",2021-12-27,5.53862837
